id,coord_x,coord_y,join_osm_id,join_name,join_type,join_oneway,join_bridge,join_tunnel,join_maxspeed,distance
13147,1915299.2,4222327,52597132,,residential,,,,31,5.34049431535968
13148,1915347.9,4224674,322550013,,path,,,,,7.55606278601867
13149,1914921.2,4222510,50176105,,footway,,,,,4.68021698938114
13150,1912785.1,4225013,171762803,,cycleway,1,,,,1.56225645976906
13151,1915717.9,4222490,199858725,,cycleway,1,,,,0.828502377974164
13152,1914101.5,4221954.5,4221380,Rue de Stalingrad,tertiary,,,,31,4.75206220847729
13153,1913940.1,4221701.5,165734444,,service,,,,,53.6559925594779
13154,1913639.5,4224595.5,243390494,Cours Jean Jaurès,footway,,,,,3.10920790643242
13155,1915547,4222293.5,380419818,Passage du Verderet,footway,,,,,9.46434840229828
13156,1915298.8,4223207.5,382428610,Chemin du Chapitre,residential,,,,31,12.2270566048688
13157,1914340.6,4222013,4221483,Allée des Deux Mondes,residential,,,,31,18.7288498848232
13158,1912434.4,4222389,29369368,,service,1,,,,1.14102834214593
13159,1914891.9,4222516.5,49864455,,footway,,,,,5.38555642236328
13160,1915123.1,4222054,170850827,,footway,,,,,19.8265269373891
13161,1913672.2,4222556,95433,Rue Marquian,residential,,,,31,6.26621649689946
13162,1914770.9,4222478,49707411,,footway,,,,,7.00063806563292
13163,1914641.9,4224012,245066313,,footway,,,,,2.64231040105813
13164,1912776.4,4221797.5,330138752,,footway,,,,,29.3980035982535
13165,1912101.8,4226411.5,258635728,,service,,,,,3.435282478338
13166,1915274.2,4223072.5,4222987,,footway,,,,,8.66805728809073
13167,1912482.1,4222363.5,107120131,Rue Elsa Triolet,service,,,,,8.78891583360981
13168,1915318.4,4225078.5,33512830,,footway,,,,,1.48709954203832
13169,1914040,4224342,295093283,Boulevard Gambetta,secondary,1,,,31,7.29201723637052
13170,1912609.6,4223229,120475900,,path,,,,,12.5445181348898
13171,1914884.8,4224408,28418436,,footway,,,,,4.68074016177304
13172,1913679.4,4221460.5,101549,Avenue Paul Verlaine,secondary,1,,,51,8.60258485437056
13173,1913568.8,4223139,142169706,Rue Jacquard,unclassified,,,,31,11.2688956733348
13174,1912723,4223278,5990159,Rue Marbeuf,residential,,,,31,12.5346499633695
13175,1912966.1,4225049,264497948,,footway,,,,,1.81814818011816
13176,1913222.4,4224346.5,168174532,Place Saint-Bruno,unclassified,1,,,31,4.74437022379489
13177,1912851.4,4223577,5990509,Boulevard Joseph Vallier,primary,1,,,51,5.08680359183371
13178,1915345,4222604,195110705,Avenue Jean Jaurès,secondary,1,,,51,7.87742471524823
13179,1915049.9,4225230.5,323273334,Chemin de Ronde,unclassified,,,,31,12.7298185957815
13180,1915687.6,4224568,286867717,,path,,,,,2.47179803653385
13181,1914371.1,4224038,82633054,,footway,,,,,10.5485526988451
13182,1914676.9,4223215,61008586,Avenue Marcelin Berthelot,unclassified,1,,,31,3.94606719892446
13183,1914446,4222038.5,299529836,,path,1,,,,3.4820870484384
13184,1913488,4224768,39513638,Avenue Félix Viallet,tertiary,,,,31,5.3058506928841
13185,1915401.6,4222767.5,293837396,Rue Georges de Manteyer,residential,,,,31,3.98974347315074
13186,1914426.4,4222111.5,25877858,Avenue La Bruyère,residential,,,,31,4.71821594948494
13187,1915103.6,4222867.5,52527931,,service,,,,,3.23187310972583
13188,1915135,4222806.5,50258545,,service,,,,,6.24960553299176
13189,1912955.2,4224935.5,264497948,,footway,,,,,3.76018184111765
13190,1915456.8,4223593,4230770,Rue de la Bajatière,residential,,,,31,8.77470839974449
13191,1914839.5,4220528.5,160372794,,footway,,,,,0.439205665901898
13192,1913879.2,4224678,41283920,Boulevard Gambetta,secondary,1,,,31,6.83735935966899
13193,1912587.6,4222074.5,134763728,,service,,,,,48.9617786601427
13194,1914247.5,4224181,7714854,Rue Hoche,residential,,,,31,12.0308320068551
13195,1914851.6,4224345.5,4814141,Boulevard Jean Pain,primary,1,,,51,5.85048752232783
13196,1914231.9,4221767.5,177391893,Rue Louis Lachenal,pedestrian,,,,,0.957377190305499
13197,1913422.9,4225322,282084866,,service,,,,,7.79316977283613
13198,1914065.9,4221861.5,139719524,,service,,,,,12.7272782670208
13199,1914498.6,4221451.5,37832538,,tertiary,1,1,,31,4.38651263444717
13200,1913759.1,4224883,300840999,Boulevard Gambetta,secondary,1,,,31,5.22998068487157
13201,1912667.8,4222637,5990524,Rue Anatole France,tertiary,1,,,31,76.3809359189068
13202,1913663.4,4225171.5,203387750,Sentier de la Mémoire et de la Paix,footway,,,,,3.95019104700865
13203,1915347.6,4221483.5,40247987,,path,,,,,3.95210553506953
13204,1912916.4,4222810,196511601,,footway,,,,,5.03153586322766
13205,1914655.5,4223810.5,245066301,,footway,,,,,2.07322200353743
13206,1914815.8,4222304,53563436,,footway,,,,,7.28244056049116
13207,1914599.6,4222264,39610994,Rue des Colibris,residential,,,,31,5.21406570241668
13208,1915587.9,4222748,4015324,Avenue Paul Cocat,tertiary,,,,31,12.2442746778551
13209,1915546,4222384.5,380419818,Passage du Verderet,footway,,,,,39.1220935503337
13210,1912618.4,4221755,330138755,,footway,,,,,61.8773880308419
13211,1915315.8,4222899.5,293837437,,footway,,,,,1.98381570332689
13212,1913012.2,4222724,220726336,Allée de l'École Vaucanson,pedestrian,,,,,35.6806568951664
13213,1915524.9,4222245,199858725,,cycleway,1,,,,4.81735739025695
13214,1913473.8,4225649.5,296084152,,service,,,,,3.49538186528882
13215,1915391.1,4224798,385455367,,path,1,,,,11.0329774874162
13216,1915143.8,4222386,52597134,Avenue Fénelon,residential,,,,31,11.5728217501557
13217,1914057.4,4221878,177593616,,service,,,,,1.61884591628535
13218,1913699,4225161.5,43900437,Sentier de la Mémoire et de la Paix,footway,,,,,2.39759979499883
13219,1913505,4225341,46171498,Boulevard de l'Esplanade,unclassified,1,,,31,5.86953811030623
13220,1914286.8,4221469,89702835,,pedestrian,,,,,4.08126622285379
13221,1913828.6,4225137.5,120160963,,service,,,,,8.07248207913653
13222,1912637.4,4221491.5,9751746,Rue Jean Vaujany,unclassified,,,,,4.46829961654995
13223,1912466.1,4222404.5,107120131,Rue Elsa Triolet,service,,,,,6.92872559902356
13224,1912830.9,4223567.5,4322323,Boulevard Joseph Vallier,primary,1,,,51,4.16519370662988
13225,1913471.5,4224445.5,32728636,,footway,,,,,8.04628208499629
13226,1915091.1,4225005.5,223298223,,footway,,,,,17.4829329438981
13227,1912807.4,4221904,330138752,,footway,,,,,11.8232531625402
13228,1915463.9,4223195.5,105905299,,footway,,,,,4.33256526369501
13229,1915466.2,4224454.5,309987464,,path,,,,,5.14800105853197
13230,1914810.1,4224281.5,52567122,,footway,,,,,3.85380932113923
13231,1914059.6,4222827.5,48038070,,footway,,,,,2.18027093966276
13232,1914644.5,4222301,44806713,,residential,1,,,31,4.01947384917654
13233,1914966.8,4224539,44540303,,footway,,,,,3.52765623057555
13234,1915275.8,4225716.5,8016125,Rue de Mortillet,residential,1,,,,22.3123736179536
13235,1915043.6,4222021.5,171830896,,footway,,,,,1.31751403445434
13236,1912502.2,4222202,23773611,,motorway_link,1,,,,5.74646313945339
13237,1913009.4,4221380,316099079,Cours de la Libération et du Général de Gaulle,primary,1,,,51,4.61174370291804
13238,1914424.9,4223632,398205981,,service,1,,,,0.442522058517864
13239,1914408.4,4221342.5,116041604,,pedestrian,,,,,6.54698092977534
13240,1915043.9,4222500,50253230,,footway,,,,,1.98719743980404
13241,1915520.1,4223279.5,105905306,,footway,,,,,5.66316385266837
13242,1912814.1,4221686.5,330138758,,service,,,,,14.0165626566242
13243,1912921,4223046,172637637,,footway,,,,,9.78455534674042
13244,1914707.1,4224152.5,240341497,,footway,,,,,1.66831406725971
13245,1914026.8,4222836.5,48038077,,footway,,,,,4.90347695943754
13246,1915136.6,4222171.5,53237950,Avenue La Bruyère,residential,1,,,31,5.45951597081752
13247,1913648.5,4224795.5,39513638,Avenue Félix Viallet,tertiary,,,,31,7.00776651960162
13248,1914311.4,4224055.5,82633051,Rue Henri Ding,footway,,,,,7.01731563523048
13249,1912633.2,4221765.5,330138755,,footway,,,,,43.7595345196357
13250,1914912.8,4222518,50176105,,footway,,,,,5.37974651675783
13251,1915055.2,4223287.5,191570167,,path,,,,,11.2666596176706
13252,1915625,4224002,38262926,Avenue Jeanne d'Arc,residential,,,,31,9.97177987094565
13253,1915021.2,4222853.5,52527937,,service,,,,,2.57964631540282
13254,1913155.6,4222732,107120140,Allée de l'École Vaucanson,pedestrian,,,,,16.9165603860557
13255,1913195.6,4225190.5,10591689,Rue Émile Gueymard,service,1,,,,4.28662803347101
13256,1915017.1,4224639.5,242224264,,service,,,,,1.45158509174259
13257,1915213.2,4223085,4222987,,footway,,,,,7.10855560004362
13258,1914852,4224479.5,44540299,,footway,,,,,2.30531150180128
13259,1915503.1,4224587,244086433,,footway,,,,,21.8866419735923
13260,1912605.2,4223203.5,291434986,,cycleway,1,,,,11.2344133660646
13261,1912617.8,4221495.5,9751746,Rue Jean Vaujany,unclassified,,,,,4.85563119604818
13262,1914977.4,4221462.5,178153886,,pedestrian,,,,,4.41100988699024
13263,1912771.1,4223581,5990509,Boulevard Joseph Vallier,primary,1,,,51,3.64774464658763
13264,1913787.5,4223102.5,70845457,Allée du Parc Georges Pompidou,road,,,,31,11.9037258074797
13265,1913176,4224646.5,167990974,Rue Pierre Semard,tertiary,1,,,31,7.17167131929666
13266,1913925.6,4221664,165734444,,service,,,,,43.4543019482326
13267,1915308.8,4225716,8016125,Rue de Mortillet,residential,1,,,,23.8952950669616
13268,1913696.4,4225215.5,372613153,,footway,,,,,0.717671300378584
13269,1914389.1,4223373,159361419,Rue Paul Bourget,residential,,,,31,5.69530355115929
13270,1914446,4223932,237147537,Boulevard Maréchal Joffre,primary,1,,,51,5.26242822981626
13271,1916002,4223530.5,4377344,Avenue du Grand Châtelet,residential,,,,31,34.3653212680648
13272,1913122.9,4225663,145760282,Rue Roger Josserand,residential,,,,31,1.95397206152052
13273,1915500,4222944,380408692,,footway,,,,,7.70694308877757
13274,1914996.1,4221644,178153866,,pedestrian,,,,,7.55592844630215
13275,1915392.6,4224685,348324989,,footway,,,,,2.20204437046046
13276,1914206.1,4222177.5,4221480,Allée des Romantiques,residential,1,,,31,4.9822529242011
13277,1915058.6,4222682.5,50258543,Passage Ninon Vallin,footway,,,,,16.5463173085172
13278,1915275.4,4225399,324758449,,footway,,,,,1.73765992876888
13279,1915263.1,4222186,53215758,,footway,,,,,4.59696075776265
13280,1912385.9,4222342,29369376,Rue Albert Thomas,unclassified,,,,31,19.6754702499471
13281,1913146.9,4221895.5,241967764,Avenue du 11 Novembre,residential,,,,,4.64656274506637
13282,1912699.2,4221753.5,330138755,,footway,,,,,4.65806144414338
13283,1913709,4223320.5,70845453,,footway,,,,,15.7849557155943
13284,1913118.4,4221879.5,191107388,,residential,1,,,31,2.55184626020634
13285,1912924.1,4225238,171762803,,cycleway,1,,,,14.4402518474514
13286,1914002.5,4222380,237147549,Rue de Stalingrad,secondary,,,,31,23.2207074175141
13287,1914829,4220694.5,160372794,,footway,,,,,0.913066190179254
13288,1915694.6,4225336.5,207845226,,footway,,,,,3.2943266343745
13289,1913718.9,4224874,235205772,Cours Jean Jaurès,residential,1,,,31,0.956194510604619
13290,1914781.8,4224668.5,8016175,Rue Hébert,residential,1,,,31,5.11988801901019
13291,1914895.5,4221531.5,171225545,Allée des Genêts,pedestrian,,1,,,33.8015520794501
13292,1914906.1,4221263.5,292185247,,path,,,,,7.07437573457436
13293,1915510.6,4223164,342172018,,footway,,,,,9.50450947753985
13294,1913045,4225710,34700546,Rue Durand-Savoyat,secondary,,,,51,10.4030749681063
13295,1914465.2,4221722.5,116041608,Avenue Marie Reynoard,service,1,,,,3.85064711453974
13296,1914216.4,4222138,4221480,Allée des Romantiques,residential,1,,,31,2.22546829570301
13297,1914316.6,4224053,82633051,Rue Henri Ding,footway,,,,,12.3930709932292
13298,1912499.6,4221808.5,294019260,,motorway,1,,,91,140.472810547611
13299,1914743.9,4225516,227004594,,footway,,,,,5.48251458467509
13300,1913226.2,4225621,392549880,,footway,,,,,2.05306018853191
13301,1915755.8,4222769,60400481,,cycleway,1,,,,3.40121601567342
13302,1914214.2,4221892,177593628,,cycleway,1,,,,2.11258900915433
13303,1914985,4222727,49864465,Rue Federico Garcia Lorca,residential,,,,31,8.68162412817868
13304,1913223,4222570.5,29399722,Cours de la Libération et du Général de Gaulle,residential,1,,,31,3.89700077366786
13305,1913158.2,4223137.5,52089502,,footway,,,,,17.1560036833433
13306,1915718.6,4223600.5,194091755,Avenue Jeanne d'Arc,residential,,,,31,5.29241065924196
13307,1914760.8,4222414.5,49707411,,footway,,,,,9.44932131846845
13308,1914293.5,4224364,171940637,Docteur Martin,platform,,,,,25.1227773158555
13309,1914220.8,4222082.5,4221571,Allée des Romantiques,residential,1,,,31,2.60977724172005
13310,1915366.2,4222709,4810853,,service,1,,,,30.5264879971117
13311,1914218.1,4221672.5,86408468,Rue Christophe Turc,pedestrian,,,,,8.44598727372528
13312,1913577.1,4223180,111927,Rue Général Mangin,unclassified,,,,31,13.6861316480431
13313,1915520.2,4223271.5,105905306,,footway,,,,,2.71808642893958
13314,1915229.1,4223114.5,4222987,,footway,,,,,13.7421109461552
13315,1913319.4,4223620.5,324871932,Boulevard Joseph Vallier,path,1,,,,2.26279303213935
13316,1914678.9,4222384,299529836,,path,1,,,,10.8583298243179
13317,1914491.9,4223231,5491994,Rue Édouard Vaillant,residential,,,,31,21.285984105428
13318,1912680.9,4221787,330138755,,footway,,,,,8.06790959589158
13319,1915351.1,4225068.5,33512838,,footway,,,,,13.3525410716692
13320,1914989.9,4225163,76705541,,footway,,,,,10.7308444546969
13321,1913111.4,4225372.5,10591046,Rue de la Scierie,residential,1,,,31,6.96896832890575
13322,1915408.4,4221842.5,162249433,Chemin des Alisiers,footway,,,,,15.9686258446805
13323,1912958.9,4224959.5,264497948,,footway,,,,,1.98079851780853
13324,1914645,4225710.5,140699325,,service,,,,,8.44945107345013
13325,1914220,4222255,4221478,Allée des Romantiques,residential,1,,,31,13.3132848160954
13326,1914998.9,4222677.5,50253278,,service,,,,,5.52712720290496
13327,1912760.6,4223759,5990516,Rue du Docteur Hermite,residential,1,,,31,5.00639013149016
13328,1914754,4225486.5,37847275,Place Émé de Marcieu,service,1,,,,6.13973842121522
13329,1915664.5,4222543.5,379740051,Rue Georges Lafourcade,service,,,,31,25.0254598297035
13330,1913693.4,4223513,97026443,,residential,,,,31,20.7105172379342
13331,1913444.1,4224392,168119557,,pedestrian,,,,,9.66494084214135
13332,1915536.6,4225138.5,207845228,,footway,,,,,36.7929357961144
13333,1912705,4223108,120476851,,path,,,,,2.67067860492245
13334,1913088,4225661,145760282,Rue Roger Josserand,residential,,,,31,7.33246319892052
13335,1915212.2,4224069,240371641,,footway,,,,,5.4138854000906
13336,1912790.4,4224989,86841462,,cycleway,1,,,,3.49414329327878
13337,1915236.4,4225053,33512834,Avenue Saint-Roch,unclassified,,,,31,10.966680764841
13338,1914342.9,4222102,25877858,Avenue La Bruyère,residential,,,,31,8.38133556593474
13339,1915408.2,4223044,379897410,,footway,,,,,5.67782483373574
13340,1915473.9,4223285.5,105905306,,footway,,,,,14.4258675100382
13341,1914806.9,4225234.5,286223228,,service,,,,,7.40750238075902
13342,1915543.1,4224219.5,192977973,Madeleine,platform,,,,,0.302590424986226
13343,1913612.1,4224786.5,39513638,Avenue Félix Viallet,tertiary,,,,31,6.95672914160677
13344,1915613.5,4222662.5,9752524,Rue Gaston Letonnelier,unclassified,,,,31,5.33396611243465
13345,1914370.9,4224033,82633054,,footway,,,,,9.06063868483312
13346,1914406.6,4221690.5,177500885,,pedestrian,,,,,40.3178718776099
13347,1912895,4222821,196511601,,footway,,,,,5.0660660220588
13348,1913893.4,4221368,292166899,,footway,,,,,8.49906729858851
13349,1915282.9,4223096,4222987,,footway,,,,,4.11571892118685
13350,1913215.9,4225367.5,169142182,Quai de la Graille,tertiary,,,,31,14.0314996994166
13351,1914302.4,4221714.5,177500885,,pedestrian,,,,,5.73859849165299
13352,1914165.8,4221853,177500878,,pedestrian,,,,,12.5813462787191
13353,1913696.9,4223136.5,423435883,,footway,,,,,4.34424159028672
13354,1913951.2,4221696,165734446,,pedestrian,,,,,44.364897351223
13355,1913987.4,4221686,165734446,,pedestrian,,,,,9.52610277333621
13356,1915456.9,4224679,286867723,,footway,,,,,13.4253591787675
13357,1914452.9,4222220,299529791,Avenue Marie Reynoard,secondary,1,,,51,6.68379446114782
13358,1915144.2,4222524,170076692,Avenue Malherbe,tertiary,,,,31,6.43338855634656
13359,1914485.8,4223232.5,5491994,Rue Édouard Vaillant,residential,,,,31,21.0365749106667
13360,1915378.4,4224583.5,170083999,Avenue de Valmy,residential,,,,31,7.87535454926176
13361,1914844.5,4222165.5,53563387,,steps,,,,,1.80793305738229
13362,1915144.5,4224664.5,85388371,,footway,,,,,6.59041039627532
13363,1914898,4223367,382428600,Rue Kruger,service,,,,51,5.55373001678293
13364,1913768.6,4224731,10594814,Rue Jay,residential,1,,,31,31.0793886126633
13365,1913696.9,4221518,94159776,Rue de L'Obiou,residential,,,,31,6.02643487607326
13366,1915368.5,4224694,44140437,,path,,,,,4.06276822774122
13367,1913457,4225680.5,296084172,,service,1,,,,7.73268844058099
13368,1913031.9,4221450,158497374,,service,1,,,31,2.50287169607824
13369,1914367,4223893.5,47067964,Boulevard Maréchal Joffre,path,1,,,,2.9641430233399
13370,1914342.2,4221783.5,177500899,,pedestrian,,,,,3.74325825251697
13371,1912486.1,4224147,216258207,Rue Docteur Prosper Payerne,unclassified,,,,,2.96948350697757
13372,1914979.6,4225529,220467897,Place du Docteur Girard,tertiary,,,,,3.85364477988221
13373,1914257,4224076.5,82633083,,footway,,,,,12.4567202587788
13374,1914905,4224377.5,301074133,Boulevard Jean Pain,primary,1,,,51,5.81900664166913
13375,1915370.4,4222111,28450820,Avenue Bossuet,residential,,,,31,7.42497760875962
13376,1915424.1,4224226,52567130,,path,1,,,,3.85882935724113
13377,1913856.6,4222514,4012598,Rue du Lieutenant Chabal,residential,,,,31,32.9588541082258
13378,1912680.5,4222012.5,330138755,,footway,,,,,5.20828029250765
13379,1915347.1,4224797.5,348324995,,footway,,,,,6.66257328528831
13380,1913221.4,4223618,324871932,Boulevard Joseph Vallier,path,1,,,,3.28450630986601
13381,1914142.9,4222609,116041603,,footway,,,,,2.37479500799889
13382,1915378.6,4222119.5,28450820,Avenue Bossuet,residential,,,,31,8.22534328350336
13383,1912691.4,4221965.5,330138750,,footway,,,,,37.396844105488
13384,1912419.1,4223645.5,155250917,,footway,,,,,3.85381328468489
13385,1912621.2,4221947,330138755,,footway,,,,,13.1822114434186
13386,1915142.6,4222173,79367740,Avenue La Bruyère,residential,,,,31,5.91812457556388
13387,1915288.8,4225291,33512826,,footway,,,,,3.3137598457041
13388,1913782.2,4221483,94178597,Rue du Mont Aiguille,residential,,,,31,18.0366198940463
13389,1915505.9,4223236,105905304,,footway,,,,,9.34985153420309
13390,1913224.6,4222754.5,220721327,,footway,,,,,1.02065374857239
13391,1914777.8,4225355.5,76209672,,footway,,,,,8.25140716718325
13392,1915622.4,4222861.5,162238396,Rue Albert Ravanat,residential,,,,31,3.43122428781392
13393,1914933.6,4224764,281394070,Rue Hébert,residential,1,,,31,3.18274629518504
13394,1912530.4,4223678,72187492,,service,1,,,,28.2594261263034
13395,1913675.6,4225202,385925557,,footway,,,,,2.08637864297378
13396,1914998.2,4222562,50253260,,footway,,,,,5.62298963165975
13397,1916098.8,4223243,345572618,,footway,,,,,6.89108385875477
13398,1913020.9,4221572.5,9751753,,service,1,,,,2.72387346287651
13399,1913159.5,4223138,52089502,,footway,,,,,15.9889225951806
13400,1915769.8,4222835.5,60400481,,cycleway,1,,,,2.50743759341955
13401,1913128,4221567.5,158497343,,service,,,,,17.4944630077613
13402,1915168.1,4225002,323273334,Chemin de Ronde,unclassified,,,,31,4.94886359068916
13403,1915833,4224469.5,8115798,Rue du Pont Carpin,residential,,,,31,9.07463652695863
13404,1914991.6,4225529,220467897,Place du Docteur Girard,tertiary,,,,,3.71508222431128
13405,1915303.9,4221866.5,90128791,,footway,,,,,20.4581754876586
13406,1914771.4,4222364.5,49862161,,footway,,,,,7.12957541525521
13407,1912562.1,4221293.5,40195366,Rue Hilaire de Chardonnet,unclassified,,,,,5.22284075693549
13408,1915504.4,4223332,29978192,Rue Jean Bart,residential,,,,31,6.49590256216883
13409,1913029.8,4225684.5,34700546,Rue Durand-Savoyat,secondary,,,,51,8.14892859659027
13410,1912892.5,4223098.5,34700420,Rue des Eaux Claires,tertiary,,,,31,6.55674252066392
13411,1914998,4221444.5,178153887,,service,,,,,2.36869821006091
13412,1914420.5,4222541.5,4014457,Rue des Alliés,secondary,,,,51,6.98604322587737
13413,1913246.6,4223054,52089039,,footway,,,,,4.3125618959203
13414,1912666.9,4222887.5,29417311,Rue des Eaux Claires,tertiary,,,,31,5.96307786506449
13415,1913067,4221659,158497374,,service,1,,,31,3.62255705042322
13416,1914898.6,4222258,53563358,,footway,,,,,3.35612305486649
13417,1913389.1,4225390,282084866,,service,,,,,10.3510623385157
13418,1913073.1,4225564,145916889,Rue Henry Duffourd,residential,,,,31,2.80499144537433
13419,1912552.2,4222202,158422451,,tertiary_link,1,,,,5.97475684279059
13420,1913842.9,4224721,41283920,Boulevard Gambetta,secondary,1,,,31,5.85643671040374
13421,1912920,4222724,29399725,,service,,,,,6.01402355940318
13422,1915582.9,4222271.5,8016411,Rue du Cardinal Le Camus,tertiary,,,,31,5.87622207904802
13423,1915953.5,4223589,4377344,Avenue du Grand Châtelet,residential,,,,31,61.3651408605547
13424,1914148.5,4222816.5,240108777,,footway,,,,,11.4403963175485
13425,1914435,4221507.5,116041604,,pedestrian,,,,,8.51859919626886
13426,1914462,4221618.5,116041608,Avenue Marie Reynoard,service,1,,,,6.30775714913641
13427,1915367.9,4222424,41406457,Avenue Nicolas Boileau,residential,,,,31,4.41153434781757
13428,1914239,4221329,102689819,,service,,,,,5.61587726856369
13429,1914773.6,4224909.5,203443199,,residential,,,,31,30.1752892946893
13430,1915229,4221897.5,178153715,Chemin du Parc,pedestrian,,,,,16.9146126865083
13431,1914275.4,4223869,273791698,,path,1,,,,1.77113041207425
13432,1915561.4,4222497,9752527,,unclassified,,,,31,6.58620882871383
13433,1915450.6,4223017.5,105900371,,service,,,,,5.08471706455478
13434,1914356.8,4221825,177593607,,steps,,,,,9.67626676804991
13435,1912986.6,4225553,197211539,Rue Henri Tarzé,unclassified,,,,31,7.67933939559706
13436,1914943.8,4222571.5,50176100,,footway,,,,,4.83815208840194
13437,1914912.9,4225382,76224465,,footway,,,,,5.17334367824242
13438,1912646.1,4223144,120475901,,path,,,,,11.0021166335274
13439,1915664.6,4225235.5,207845226,,footway,,,,,3.31699075602714
13440,1914968.5,4222200,53561287,,footway,,,,,1.69330381728405
13441,1913689.4,4221480.5,101549,Avenue Paul Verlaine,secondary,1,,,51,13.7580817480023
13442,1913156.4,4221894,241967764,Avenue du 11 Novembre,residential,,,,,4.88793653985361
13443,1915818.6,4223102,345572624,,cycleway,1,,,,3.59307854172334
13444,1915155,4222421,52597134,Avenue Fénelon,residential,,,,31,16.2897238459205
13445,1914479.8,4225207.5,4262541,Quai Claude Brosse,tertiary,1,,,31,3.34758515492883
13446,1914978.4,4225270.5,8016055,Chemin de Ronde,unclassified,1,,,31,8.43230123167176
13447,1915323.2,4222127,28450825,Rue René Descartes,residential,,,,31,3.92364274069086
13448,1913682.4,4223296,95008522,,footway,,,,,2.24133711180372
13449,1912927.9,4224854.5,168261112,,footway,,,,,3.31433287034372
13450,1914334.8,4221835,177593620,,footway,,,,,4.0644533780561
13451,1912511.4,4222011.5,330138755,,footway,,,,,136.278925986869
13452,1914918,4223282,29977892,Chemin de l'Église,residential,1,,,31,8.97184143807612
13453,1915716,4224485,85816277,,path,1,,,,6.76604992656462
13454,1914334.8,4224055,421633742,,footway,,,,,23.9947653685157
13455,1913656.2,4223730.5,9511188,,cycleway,,,,,6.61056067108889
13456,1913672.1,4221540.5,94159776,Rue de L'Obiou,residential,,,,31,0.808805646376848
13457,1915016.2,4224490,44540306,,footway,,,,,6.68526242120548
13458,1914703,4223326,4223001,Chemin de l'Église,residential,,,,31,6.40909630820561
13459,1914827,4220724,160372794,,footway,,,,,1.01996061558682
13460,1914321.9,4222084,4221483,Allée des Deux Mondes,residential,,,,31,4.92251828325121
13461,1914347.2,4224002,82633054,,footway,,,,,21.9517030692212
13462,1915428.8,4222661,4015324,Avenue Paul Cocat,tertiary,,,,31,4.57238696684045
13463,1915530.2,4222866.5,105895994,,path,,,,,8.07284329424971
13464,1915494.9,4224558.5,44140437,,path,,,,,6.99570192604323
13465,1915218.8,4223911,5491977,Rue Auguste Ravier,residential,,,,31,11.2124142698681
13466,1913123.9,4225590.5,145916889,Rue Henry Duffourd,residential,,,,31,52.6950122448319
13467,1914231.6,4221330,102689819,,service,,,,,5.05010850014179
13468,1914958.8,4222759,379744522,,footway,,,,,4.81876532410837
13469,1913982.8,4221768.5,177593630,,service,,,,,20.3966262719032
13470,1912420.4,4223662.5,155250917,,footway,,,,,20.4998192461043
13471,1916113.8,4223243,345572599,,footway,,,,,0.888248471378265
13472,1914900.2,4222841,50259257,,service,,,,,6.38386735844347
13473,1915648.4,4224536.5,24596887,Boulevard Général Galliéni,residential,,,,31,29.690935140381
13474,1912077.9,4226308,45581258,Place de la Résistance,path,,,,,4.19852920506988
13475,1915254.5,4222911.5,23701054,,path,1,,,,13.9191287043791
13476,1913614.1,4223112.5,142169706,Rue Jacquard,unclassified,,,,31,5.10272883719824
13477,1914903,4221439,158422444,Avenue de Constantine,unclassified,,,,31,17.1974311172781
13478,1913606.6,4224785,39513638,Avenue Félix Viallet,tertiary,,,,31,7.0852686477539
13479,1915222.2,4223066.5,4222987,,footway,,,,,6.78876814607114
13480,1912500.2,4221851,330138755,,footway,,,,,139.486214283358
13481,1914433.5,4223913,237147541,Boulevard Maréchal Joffre,primary,1,,,51,5.31036043165885
13482,1914987.5,4225586,227004591,Rue Lachmann,residential,,,,,6.75340360116014
13483,1914823.4,4224316,4814141,Boulevard Jean Pain,primary,1,,,51,4.89098327014208
13484,1915598.9,4222811.5,162238396,Rue Albert Ravanat,residential,,,,31,41.1101355463379
13485,1912958,4223033,4014324,Boulevard Roger Salengro,tertiary,1,,,31,7.03937197432201
13486,1913081.2,4221732,312962681,Cours de la Libération et du Général de Gaulle,primary,1,,,51,5.12155937289912
13487,1913914.1,4221715.5,165734444,,service,,,,,26.2495774886985
13488,1914937.2,4222811.5,50259220,,service,,,,,5.05465239285215
13489,1913937.5,4224564.5,295019302,Boulevard Gambetta,secondary,1,,,31,6.10730440347778
13490,1912706.6,4222215.5,29417254,Rue Louise Michel,unclassified,,,,31,7.9794444710496
13491,1913741.8,4221527.5,5995797,Avenue du Grand Serre,residential,,,,31,4.36820065227122
13492,1914515.8,4221466,49037310,,service,,,,,5.74174589185427
13493,1912497.1,4222553.5,29369373,,residential,,,,31,39.3459622075155
13494,1915384.6,4222943,105906098,,footway,,,,,4.71702861182517
13495,1913554.2,4223080,292088394,,footway,,1,,,6.68956214405467
13496,1915776.6,4223505.5,411184795,,pedestrian,,,,,16.0862967101082
13497,1915542.1,4223340,105905299,,footway,,,,,0.31169196299866
13498,1912586,4221757.5,330138755,,footway,,,,,87.9811993272661
13499,1914067.8,4221976,25877748,,pedestrian,,,,,3.94210518677865
13500,1912494.2,4221864,294019260,,motorway,1,,,91,135.145515182148
13501,1914878.5,4222263,53563358,,footway,,,,,1.66194717704019
13502,1914421.4,4224088.5,68763133,Allée du Jardin Hoche,footway,,,,,2.86488716114658
