id,coord_x,coord_y,join_osm_id,join_name,join_type,join_population,distance
1936,1914730.4,4225274.5,919367053,Notre-Dame,neighbourhood,,297.422514046203
1937,1912761,4223572,3391349417,Les Îles,neighbourhood,,723.500218365182
1938,1914643,4225131,919367053,Notre-Dame,neighbourhood,,129.543186095735
1939,1913777.6,4223095.5,3840890815,Clos d'Or,neighbourhood,,764.617062632294
1940,1913477.9,4225400,3363841337,Arago,neighbourhood,,310.096494748718
1941,1915730.1,4223025.5,3837354216,Châtelet,Voisinage,,548.531318370582
1942,1911978,4226312.5,919361060,Polygone Scientifique,suburb,,330.520143110746
1943,1912703.6,4221791,3768518877,Mistral - Bachelard,suburb,,351.754885744737
1944,1913762.5,4224876.5,443945403,Championnet,neighbourhood,,691.679972266378
1945,1912701.2,4221964.5,3768518877,Mistral - Bachelard,suburb,,179.265356336075
1946,1914844.6,4220762.5,663459441,Les Granges,locality,,391.465445866596
1947,1915354.8,4223090.5,3837354216,Châtelet,Voisinage,,781.050510808281
1948,1914874.4,4221543,1822915466,Constantine,neighbourhood,,63.0862228744917
1949,1914745.6,4221661,1822915465,Arlequin,neighbourhood,,225.487874934005
1950,1913590.2,4222440.5,3840890815,Clos d'Or,neighbourhood,,602.841428235847
1951,1912082.2,4226377,919361060,Polygone Scientifique,suburb,,365.325162028257
1952,1914266.9,4221461.5,1822915466,Constantine,neighbourhood,,642.805120586676
1953,1914429,4224642.5,3883913693,Préfecture,neighbourhood,,318.205554334288
1954,1915162,4222875.5,1822915468,La Bruyère,neighbourhood,,720.276732601608
1955,1915406.6,4224618,3883913692,Mutualité,neighbourhood,,418.997174319323
1956,1914944.8,4225379,919367053,Notre-Dame,neighbourhood,,516.534206328517
1957,1912659.2,4223218,3391272616,Les Îles-Sud,neighbourhood,,617.0252697028
1958,1912853.2,4223044.5,3391272616,Les Îles-Sud,neighbourhood,,764.800583081795
1959,1914696.6,4221749.5,1822915465,Arlequin,neighbourhood,,186.264576699799
1960,1915063.9,4224787,3883913692,Mutualité,neighbourhood,,39.593964171422
1961,1912961.9,4225797,3363864096,Jean Macé,neighbourhood,,137.32886792556
1962,1914321.8,4224226.5,443945403,Championnet,neighbourhood,,414.700141461397
1963,1915091.5,4222429,1822915468,La Bruyère,neighbourhood,,311.899070268281
1964,1914548.8,4221560,1822915466,Constantine,neighbourhood,,366.942953675137
1965,1914501.2,4225239,919367053,Notre-Dame,neighbourhood,,224.666822850311
1966,1914208.6,4224104,443945403,Championnet,neighbourhood,,315.71012640525
1967,1914812.2,4220947,663459441,Les Granges,locality,,364.29190622506
1968,1913663.4,4224703,2126097950,L'Estacade,neighbourhood,,531.980848431757
1969,1913978,4223225.5,26686589,Grenoble,city,155637,664.598759654635
1970,1914109,4221576,663102355,Surieux,locality,,702.93517934161
1971,1914348,4221803.5,1822915465,Arlequin,neighbourhood,,499.071046838613
1972,1914788.8,4222050,1822915468,La Bruyère,neighbourhood,,185.909340684032
1973,1914742.8,4222464.5,1822915468,La Bruyère,neighbourhood,,267.616404958248
1974,1913055.8,4225049,3363841337,Arago,neighbourhood,,350.333310631371
1975,1912624.8,4223948,1841690043,Bouchayer-Viallet,neighbourhood,,449.13609425626
1976,1914507.2,4224831.5,919367053,Notre-Dame,neighbourhood,,202.865550996117
1977,1914289.6,4223986,443945403,Championnet,neighbourhood,,437.708741682306
1978,1913256.9,4223621,919369579,L'Aigle,neighbourhood,,440.148177024939
1979,1914488.1,4221365.5,1822915466,Constantine,neighbourhood,,439.066650175701
1980,1914462.2,4223679,26686589,Grenoble,city,155637,680.207237767581
1981,1914404.6,4223703.5,26686589,Grenoble,city,155637,618.111111967457
1982,1915351.5,4224782.5,3883913692,Mutualité,neighbourhood,,327.181104253006
1983,1914796.8,4225430.5,919367053,Notre-Dame,neighbourhood,,465.374913285769
1984,1913553.5,4223078.5,26686589,Grenoble,city,155637,829.963320249672
1985,1914428.4,4224212.5,3883913693,Préfecture,neighbourhood,,459.599568315156
1986,1914917.9,4222500,1822915468,La Bruyère,neighbourhood,,283.760944057879
1987,1915262.9,4222811,1822915468,La Bruyère,neighbourhood,,714.402780676072
1988,1915291.9,4223044,3837354216,Châtelet,Voisinage,,858.873957845943
1989,1913676.2,4223491,26686589,Grenoble,city,155637,399.850099433775
1990,1912935.6,4225268,3363841337,Arago,neighbourhood,,258.665812348361
1991,1915347.8,4225058.5,3883913692,Mutualité,neighbourhood,,420.527175601934
1992,1915322.9,4225328.5,699050814,La Pièce Longue,locality,,316.814004571165
1993,1915314.9,4224131.5,548960889,Croix Rouge,suburb,,626.473569815153
1994,1913147.2,4225626,2683438658,Le Clos des Fleurs,neighbourhood,,26.9242629833939
1995,1913451.5,4224677.5,2126097950,L'Estacade,neighbourhood,,470.822306682831
1996,1915399,4224589,3883913692,Mutualité,neighbourhood,,424.978151309051
1997,1914668.2,4222303,1822915468,La Bruyère,neighbourhood,,205.657292884959
1998,1913676.4,4221454,663102355,Surieux,locality,,625.62958432307
1999,1915929.2,4223826,3837354216,Châtelet,Voisinage,,354.357695682552
2000,1913473.2,4225203,3363841337,Arago,neighbourhood,,352.838305545458
2001,1915118.1,4222844,1822915468,La Bruyère,neighbourhood,,673.693236554945
2002,1912647.1,4221858.5,3768518877,Mistral - Bachelard,suburb,,294.315769896631
2003,1914420.5,4221384.5,1822915466,Constantine,neighbourhood,,499.882135180055
2004,1915168.6,4222166.5,1822915467,Helbronner,neighbourhood,,190.423065737369
2005,1913181.2,4225867,3363864096,Jean Macé,neighbourhood,,101.422346926069
2006,1915840.4,4223118.5,3837354216,Châtelet,Voisinage,,412.64183384918
2007,1915479.5,4223706,3837354216,Châtelet,Voisinage,,591.434194922705
2008,1912945.2,4224827,3363841337,Arago,neighbourhood,,597.03582294135
2009,1915475.6,4223254,3837354216,Châtelet,Voisinage,,599.457678645217
2010,1914928,4222356,1822915468,La Bruyère,neighbourhood,,150.745415582748
2011,1914503.2,4223981.5,3883913693,Préfecture,neighbourhood,,618.502119683435
2012,1915441.9,4222304,1822915467,Helbronner,neighbourhood,,276.784262275179
2013,1914530.1,4221429.5,1822915466,Constantine,neighbourhood,,383.804629844551
2014,1913000,4224248,2126097950,L'Estacade,neighbourhood,,472.655459873343
2015,1915724.8,4225251,3845606659,Les Sablons,locality,,178.861855029004
2016,1914566.5,4221338,1822915466,Constantine,neighbourhood,,374.885483469896
2017,1914313.6,4221323.5,663459441,Les Granges,locality,,499.991337907647
2018,1915484.4,4225098.5,699050814,La Pièce Longue,locality,,413.068242582441
2019,1914276.1,4221809,1822915465,Arlequin,neighbourhood,,569.945580738889
2020,1915212.1,4223081.5,3837354216,Châtelet,Voisinage,,910.961681663507
2021,1914548.2,4224166.5,3883913693,Préfecture,neighbourhood,,431.001174394795
2022,1915286.1,4225047.5,3883913692,Mutualité,neighbourhood,,367.354820713673
2023,1913110.2,4222347.5,3768518877,Mistral - Bachelard,suburb,,435.679191575145
2024,1913181.6,4225228,3363841337,Arago,neighbourhood,,153.313364998185
2025,1913578.9,4223220,26686589,Grenoble,city,155637,687.784472677371
2026,1912938.9,4222251,3768518877,Mistral - Bachelard,suburb,,239.154268853636
2027,1914904.8,4221301,1822915466,Constantine,neighbourhood,,189.336028675663
2028,1912557.2,4225911,3363866164,Martyrs,neighbourhood,,268.398365961614
2029,1915655.4,4222661,1822915467,Helbronner,neighbourhood,,692.038845598429
2030,1915391.9,4224602.5,3883913692,Mutualité,neighbourhood,,412.432886358415
2031,1914403.4,4223589,26686589,Grenoble,city,155637,656.857473541329
2032,1912912.2,4224851.5,3363841337,Arago,neighbourhood,,587.995650106742
2033,1914914.2,4225353,919367053,Notre-Dame,neighbourhood,,476.437468334225
2034,1912940.9,4222756.5,3768518877,Mistral - Bachelard,suburb,,650.952205476135
2035,1915345.1,4222102.5,1822915467,Helbronner,neighbourhood,,53.2406228290688
2036,1912674.5,4223078,3391272616,Les Îles-Sud,neighbourhood,,591.847413738888
2037,1913782.5,4224616.5,443945403,Championnet,neighbourhood,,434.707245438072
2038,1914597.5,4221536.5,1822915466,Constantine,neighbourhood,,314.96868464206
2039,1915156.9,4222443.5,1822915468,La Bruyère,neighbourhood,,371.956171775601
2040,1914765.1,4225422,919367053,Notre-Dame,neighbourhood,,443.060396021121
2041,1914558.8,4222474,3840890815,Clos d'Or,neighbourhood,,366.472581971828
2042,1915178,4223100,3837354216,Châtelet,Voisinage,,933.846660793317
2043,1914868.8,4220587,663459441,Les Granges,locality,,482.162954014897
2044,1912902,4224923,3363841337,Arago,neighbourhood,,529.622289494973
2045,1913971.4,4221877,3840890815,Clos d'Or,neighbourhood,,617.587998385815
2046,1912569.5,4221333,2140400356,Rondeau,neighbourhood,,749.382466963301
2047,1914448.8,4224655.5,3883913693,Préfecture,neighbourhood,,303.277755653313
2048,1914120.4,4222190.5,3840890815,Clos d'Or,neighbourhood,,272.810149608351
2049,1913809.1,4223434.5,26686589,Grenoble,city,155637,433.709825597098
2050,1914857.4,4222306.5,1822915468,La Bruyère,neighbourhood,,83.7683653781539
2051,1912598,4221993.5,3768518877,Mistral - Bachelard,suburb,,196.088124947277
2052,1912555.6,4223658,3391349417,Les Îles,neighbourhood,,518.317954010394
2053,1914015.1,4224460.5,443945403,Championnet,neighbourhood,,281.423490225993
2054,1914977.6,4225573.5,699050814,La Pièce Longue,locality,,617.866397095287
2055,1911933.9,4226268.5,919361060,Polygone Scientifique,suburb,,315.029032125614
2056,1912771,4221855,3768518877,Mistral - Bachelard,suburb,,290.544927765002
2057,1915449.9,4222244,1822915467,Helbronner,neighbourhood,,228.520786934751
2058,1912665,4223040,3391272616,Les Îles-Sud,neighbourhood,,577.077771288334
2059,1915802.8,4224591.5,550137565,Pont Carpin,quarter,,140.646210788821
2060,1912596,4223777.5,3391349418,Les Îles-Nord,neighbourhood,,564.917890308236
2061,1915501.6,4223186,3837354216,Châtelet,Voisinage,,606.159974992936
2062,1915460.2,4224669.5,3883913692,Mutualité,neighbourhood,,452.074057606251
2063,1913354.6,4224778,2126097950,L'Estacade,neighbourhood,,582.644424209252
2064,1914642.5,4223601,26686589,Grenoble,city,155637,875.438712185573
2065,1915598.6,4222633.5,1822915467,Helbronner,neighbourhood,,641.647042884049
2066,1914918.9,4222253.5,1822915468,La Bruyère,neighbourhood,,68.6366512377661
2067,1914901.8,4225542.5,919367053,Notre-Dame,neighbourhood,,615.543038164832
2068,1915338.1,4221397,1051603116,Les Géants,neighbourhood,,240.174094762268
2069,1914418.4,4221371,1822915466,Constantine,neighbourhood,,504.952512909957
2070,1913286.8,4222850.5,3768518877,Mistral - Bachelard,suburb,,903.549424675952
2071,1915151.1,4224682,3883913692,Mutualité,neighbourhood,,166.28985073707
2072,1913557.6,4223680,919369579,L'Aigle,neighbourhood,,240.766920924598
2073,1914775.6,4224675.5,3883913693,Préfecture,neighbourhood,,127.224322983128
2074,1913111.1,4223592,919369579,L'Aigle,neighbourhood,,572.206408613008
2075,1914026.5,4221709.5,3840890815,Clos d'Or,neighbourhood,,762.381285849149
2076,1912693.9,4223284.5,3391272616,Les Îles-Sud,neighbourhood,,676.668647369684
2077,1915046.1,4222016.5,1822915465,Arlequin,neighbourhood,,253.572104591757
2078,1912991.8,4225742.5,3363864096,Jean Macé,neighbourhood,,125.386438786091
2079,1912704.8,4224172.5,1841690043,Bouchayer-Viallet,neighbourhood,,288.753148879347
2080,1914124.5,4224473.5,443945403,Championnet,neighbourhood,,348.641834752153
2081,1915023.6,4222786.5,1822915468,La Bruyère,neighbourhood,,587.71467206928
2082,1913067.6,4225792,3363864096,Jean Macé,neighbourhood,,35.0022899449262
2083,1914400.2,4223978,443945403,Championnet,neighbourhood,,540.128987600374
2084,1914396,4223369,26686589,Grenoble,city,155637,770.694021883641
2085,1914334.2,4222200.5,3840890815,Clos d'Or,neighbourhood,,289.783173350477
2086,1913901.8,4221634.5,663102355,Surieux,locality,,744.743271478571
2087,1915339.5,4225721.5,699050814,La Pièce Longue,locality,,336.547064701642
2088,1912862.6,4223569,919369579,L'Aigle,neighbourhood,,798.689393687019
2089,1914920.5,4225202.5,919367053,Notre-Dame,neighbourhood,,393.99905772657
2090,1914778.2,4222481,1822915468,La Bruyère,neighbourhood,,270.181940001379
2091,1913384.5,4225339,3363841337,Arago,neighbourhood,,220.093056564849
2092,1914934.9,4221402,1822915466,Constantine,neighbourhood,,91.9917664840734
2093,1913093.4,4222947,3768518877,Mistral - Bachelard,suburb,,884.836786980126
2094,1915249,4225900,3845606660,Petite Tronche,neighbourhood,,517.668165040943
2095,1913957.5,4223174,26686589,Grenoble,city,155637,709.948930599644
2096,1914846.4,4222330.5,1822915468,La Bruyère,neighbourhood,,108.343102591562
2097,1914444.5,4224305.5,3883913693,Préfecture,neighbourhood,,382.84933610768
2098,1915722,4222804.5,3837354216,Châtelet,Voisinage,,747.05153647483
2099,1916082,4223217,3837354216,Châtelet,Voisinage,,274.104338736919
2100,1914212.2,4222494,3840890815,Clos d'Or,neighbourhood,,44.8631260832009
2101,1913670.1,4225126,3363841337,Arago,neighbourhood,,562.668257739505
2102,1915224.2,4221890,1822915467,Helbronner,neighbourhood,,191.452289573936
2103,1916088.1,4223268,3837354216,Châtelet,Voisinage,,225.844555394418
2104,1913370.9,4224950,3363841337,Arago,neighbourhood,,475.968544286659
2105,1913110.6,4223603.5,919369579,L'Aigle,neighbourhood,,566.113501328564
2106,1915444,4222788,1822915467,Helbronner,neighbourhood,,743.687414502698
2107,1912596.5,4223857.5,1841690043,Bouchayer-Viallet,neighbourhood,,531.287113015799
2108,1913414.6,4225265,3363841337,Arago,neighbourhood,,272.048180705008
2109,1914615.2,4224355,3883913693,Préfecture,neighbourhood,,233.056472153414
2110,1913780.5,4223098.5,3840890815,Clos d'Or,neighbourhood,,765.571626859013
2111,1916223.6,4223277,3837354216,Châtelet,Voisinage,,285.831162662577
2112,1913124.1,4221280,2140400356,Rondeau,neighbourhood,,602.650133514857
2113,1914419.6,4223915,443945403,Championnet,neighbourhood,,585.826125367998
2114,1914698.6,4225057,919367053,Notre-Dame,neighbourhood,,133.677602879679
2115,1915185.9,4222820.5,1822915468,La Bruyère,neighbourhood,,682.014056649978
2116,1914212.9,4222062,3840890815,Clos d'Or,neighbourhood,,392.010359197846
2117,1915175.4,4224528,3883913692,Mutualité,neighbourhood,,302.138408772629
2118,1913017.1,4222313.5,3768518877,Mistral - Bachelard,suburb,,337.834805123474
2119,1915309.8,4225715,699050814,La Pièce Longue,locality,,355.252945883801
2120,1914233.8,4221964.5,3840890815,Clos d'Or,neighbourhood,,490.707255036619
2121,1914077.9,4222129,3840890815,Clos d'Or,neighbourhood,,344.275284018694
2122,1914964.8,4222553,1822915468,La Bruyère,neighbourhood,,347.24705293135
2123,1914405,4221527,1822915466,Constantine,neighbourhood,,505.395297736794
2124,1915557.2,4224371,550137565,Pont Carpin,quarter,,353.621644425395
2125,1912998.8,4222981.5,3768518877,Mistral - Bachelard,suburb,,882.670603860941
2126,1913030.1,4225769,3363864096,Jean Macé,neighbourhood,,78.9320134384117
2127,1912105,4226382,919361060,Polygone Scientifique,suburb,,368.738166820814
2128,1913966.8,4221350.5,663102355,Surieux,locality,,459.500967957198
2129,1912728.4,4222043.5,3768518877,Mistral - Bachelard,suburb,,98.5693629746509
2130,1915130.2,4224645.5,3883913692,Mutualité,neighbourhood,,178.849703369211
2131,1915649.1,4224612.5,550137565,Pont Carpin,quarter,,275.649007474626
2132,1915053.8,4222813.5,1822915468,La Bruyère,neighbourhood,,622.513227436508
2133,1913127.5,4221422,2140400356,Rondeau,neighbourhood,,461.468649194551
2134,1914218.5,4222204,3840890815,Clos d'Or,neighbourhood,,250.809681336173
2135,1912951.2,4223027,3391272616,Les Îles-Sud,neighbourhood,,861.250729582097
2136,1913964.4,4221693.5,3840890815,Clos d'Or,neighbourhood,,793.607375457299
2137,1914645.6,4224622,3883913693,Préfecture,neighbourhood,,111.688485824632
2138,1914763.8,4222862,1822915468,La Bruyère,neighbourhood,,646.105413023109
2139,1915395.9,4223049,3837354216,Châtelet,Voisinage,,768.694374769188
2140,1915131.9,4221062,1822915466,Constantine,neighbourhood,,482.792178092079
2141,1913012.4,4222724.5,3768518877,Mistral - Bachelard,suburb,,649.060100676921
2142,1913782.8,4223924,26686589,Grenoble,city,155637,61.5673904207346
2143,1915007.6,4224794.5,3883913692,Mutualité,neighbourhood,,17.4708743358651
2144,1914266.5,4221574,1822915465,Arlequin,neighbourhood,,645.744672550242
2145,1915655.6,4222755.5,1822915467,Helbronner,neighbourhood,,776.302478052301
2146,1915166.5,4224522.5,3883913692,Mutualité,neighbourhood,,302.634971978258
2147,1912525,4222562.5,3768518877,Mistral - Bachelard,suburb,,466.037490275166
2148,1915336.1,4221910.5,1822915467,Helbronner,neighbourhood,,144.455458490153
2149,1915167.8,4221500.5,1051603116,Les Géants,neighbourhood,,104.683729341052
2150,1915409.4,4224597.5,3883913692,Mutualité,neighbourhood,,430.309988646917
2151,1912920,4222263.5,3768518877,Mistral - Bachelard,suburb,,228.877558922989
2152,1915317.1,4222671.5,1822915467,Helbronner,neighbourhood,,617.212787402369
2153,1912015.5,4226309.5,919361060,Polygone Scientifique,suburb,,313.522389714036
2154,1912598.4,4223211.5,3391272616,Les Îles-Sud,neighbourhood,,558.818721059892
2155,1914881.6,4224723.5,3883913692,Mutualité,neighbourhood,,157.396062449244
2156,1912564.1,4222563,3768518877,Mistral - Bachelard,suburb,,451.022787812308
2157,1914840.8,4222185,1822915468,La Bruyère,neighbourhood,,41.2809463530809
2158,1912966.9,4225688,3363864096,Jean Macé,neighbourhood,,178.229638660417
2159,1914554.9,4221888.5,1822915465,Arlequin,neighbourhood,,289.489596669698
2160,1912905.6,4221247,2140400356,Rondeau,neighbourhood,,657.772406155878
2161,1912913,4224775.5,1841690043,Bouchayer-Viallet,neighbourhood,,567.765270215759
2162,1913014.5,4224795,3363841337,Arago,neighbourhood,,605.625384229826
2163,1915474.6,4222636,1822915467,Helbronner,neighbourhood,,601.255077464123
2164,1912937.1,4225819,3363864096,Jean Macé,neighbourhood,,162.080656158508
2165,1913764.1,4223598.5,26686589,Grenoble,city,155637,273.395061561256
2166,1913162.1,4222854,3768518877,Mistral - Bachelard,suburb,,834.902302461002
2167,1913447,4225653,2683438658,Le Clos des Fleurs,neighbourhood,,307.675901621923
2168,1915279,4223209.5,3837354216,Châtelet,Voisinage,,798.737773971077
2169,1913267.1,4222648,3768518877,Mistral - Bachelard,suburb,,740.793213335667
2170,1914273,4221994,3840890815,Clos d'Or,neighbourhood,,466.428953310711
2171,1914578.4,4222464,1822915468,La Bruyère,neighbourhood,,368.961905782409
2172,1913717.2,4221557,663102355,Surieux,locality,,705.183544206829
2173,1914840.1,4222528,1822915468,La Bruyère,neighbourhood,,305.766352487103
2174,1914351.8,4224008,443945403,Championnet,neighbourhood,,483.728443894475
2175,1914936.4,4224413,3883913693,Préfecture,neighbourhood,,246.460323898461
2176,1912550.5,4225904,3363866164,Martyrs,neighbourhood,,269.744301138074
2177,1914397.2,4221810.5,1822915465,Arlequin,neighbourhood,,449.385980267997
2178,1912595.9,4223786,3391349418,Les Îles-Nord,neighbourhood,,562.533010145373
2179,1912710.4,4221973.5,3768518877,Mistral - Bachelard,suburb,,169.261617552732
2180,1912479.5,4223733.5,3391349417,Les Îles,neighbourhood,,455.728777371488
2181,1915190.4,4224869.5,3883913692,Mutualité,neighbourhood,,184.187220392096
2182,1913673.5,4224124,2126097950,L'Estacade,neighbourhood,,218.989488754511
2183,1915267.4,4222274,1822915467,Helbronner,neighbourhood,,226.485379955716
2184,1915079.6,4222537,1822915468,La Bruyère,neighbourhood,,384.801865615058
2185,1913390.2,4225576,2683438658,Le Clos des Fleurs,neighbourhood,,247.242930290798
2186,1913927.4,4221725.5,3840890815,Clos d'Or,neighbourhood,,774.903068063777
2187,1915416.5,4223190,3837354216,Châtelet,Voisinage,,679.672158249206
2188,1915022.5,4222476,1822915468,La Bruyère,neighbourhood,,302.249237034331
2189,1914311.9,4221563.5,1822915466,Constantine,neighbourhood,,601.631313594731
2190,1914538.1,4224417,3883913693,Préfecture,neighbourhood,,240.356415245448
2191,1914296.5,4224061,443945403,Championnet,neighbourhood,,412.778850194727
2192,1914438.6,4221917,1822915465,Arlequin,neighbourhood,,408.197573332864
2193,1914313.8,4223391,26686589,Grenoble,city,155637,694.777300373447
2194,1912698.4,4225769.5,3363866164,Martyrs,neighbourhood,,76.2219129478446
2195,1915339.4,4221751,1051603116,Les Géants,neighbourhood,,202.884575908141
2196,1913129.2,4224407,2126097950,L'Estacade,neighbourhood,,395.872316387161
2197,1913470.9,4222936.5,3840890815,Clos d'Or,neighbourhood,,868.662704394161
2198,1914667.4,4222892,3840890815,Clos d'Or,neighbourhood,,646.089317997703
2199,1913381.2,4225406,3363841337,Arago,neighbourhood,,214.291553393519
2200,1915141.6,4222396.5,1822915468,La Bruyère,neighbourhood,,332.989547757216
2201,1914105.8,4222739,3840890815,Clos d'Or,neighbourhood,,298.491095430786
2202,1915600,4223478,3837354216,Châtelet,Voisinage,,428.491815763475
2203,1913388.8,4225086,3363841337,Arago,neighbourhood,,368.034598869752
2204,1913440.5,4224396.5,2126097950,L'Estacade,neighbourhood,,191.844067631423
2205,1914782.9,4220732.5,663459441,Les Granges,locality,,340.256937341758
2206,1913618.6,4221490,2140400356,Rondeau,neighbourhood,,665.148104694641
2207,1914643.4,4224088,3883913693,Préfecture,neighbourhood,,475.838119745678
2208,1915421.6,4224717,3883913692,Mutualité,neighbourhood,,403.799963108865
2209,1915146.6,4224697,3883913692,Mutualité,neighbourhood,,153.382840964059
2210,1915184.6,4223171,3837354216,Châtelet,Voisinage,,900.634565956711
2211,1915670.2,4224606,550137565,Pont Carpin,quarter,,253.999226283498
2212,1913500.1,4223086.5,919369579,L'Aigle,neighbourhood,,837.045176780034
2213,1915702.9,4222519.5,1822915467,Helbronner,neighbourhood,,600.942559811996
2214,1912884.1,4224939,3363841337,Arago,neighbourhood,,525.324236620759
2215,1914291.9,4224114,443945403,Championnet,neighbourhood,,393.545233103365
2216,1913656.5,4224673.5,2126097950,L'Estacade,neighbourhood,,502.001237327847
2217,1914268.8,4221326.5,663459441,Les Granges,locality,,517.863978733404
2218,1912164.8,4226261.5,919361060,Polygone Scientifique,suburb,,252.184893474416
2219,1914221.1,4221936.5,3840890815,Clos d'Or,neighbourhood,,517.768351816981
2220,1915014.1,4222086.5,1822915468,La Bruyère,neighbourhood,,207.528860017471
2221,1915554.2,4223520,3837354216,Châtelet,Voisinage,,475.450934277415
2222,1915560.1,4223218.5,3837354216,Châtelet,Voisinage,,539.242365560073
2223,1915759.9,4224586,550137565,Pont Carpin,quarter,,167.812630138703
2224,1914255.4,4224166,443945403,Championnet,neighbourhood,,349.157523740214
2225,1915586.9,4225175,3845606659,Les Sablons,locality,,308.303454001241
2226,1914122.5,4223108,3840890815,Clos d'Or,neighbourhood,,658.275562718067
2227,1914433.1,4222241.5,3840890815,Clos d'Or,neighbourhood,,320.373843505573
2228,1915540.4,4222316,1822915467,Helbronner,neighbourhood,,340.553962948335
2229,1912532.2,4222333.5,3768518877,Mistral - Bachelard,suburb,,272.431160537201
2230,1915501.6,4225089.5,3845606659,Les Sablons,locality,,406.812612093961
2231,1912699.2,4223111,3391272616,Les Îles-Sud,neighbourhood,,622.487407263347
2232,1913409.9,4225348,3363841337,Arago,neighbourhood,,243.707814970473
2233,1915611.2,4223210,3837354216,Châtelet,Voisinage,,500.147794820637
2234,1912697.5,4222661.5,3768518877,Mistral - Bachelard,suburb,,520.241369468988
2235,1913902.6,4224083,443945403,Championnet,neighbourhood,,117.40253790151
2236,1913636.8,4223084,26686589,Grenoble,city,155637,802.858699254089
2237,1915799.9,4224498,550137565,Pont Carpin,quarter,,93.8198618162975
2238,1914217.9,4223778.5,26686589,Grenoble,city,155637,418.783168852872
2239,1915408,4224551.5,3883913692,Mutualité,neighbourhood,,451.540576131614
2240,1915284.9,4224627.5,3883913692,Mutualité,neighbourhood,,306.870589068568
2241,1912733.6,4225686.5,3363866164,Martyrs,neighbourhood,,74.5323112818001
2242,1915043.1,4225187.5,3883913692,Mutualité,neighbourhood,,398.240995759991
2243,1914798.9,4222226.5,1822915468,La Bruyère,neighbourhood,,58.7670016253354
2244,1912990.2,4225691,3363864096,Jean Macé,neighbourhood,,159.536918962466
2245,1915585.2,4225193,699050814,La Pièce Longue,locality,,304.683324726339
2246,1914804.9,4225244.5,919367053,Notre-Dame,neighbourhood,,322.482179459917
2247,1915152.4,4222826,1822915468,La Bruyère,neighbourhood,,671.469590076181
2248,1915655.1,4224247.5,548960889,Croix Rouge,suburb,,268.015445144561
2249,1913139.2,4222155,2140400356,Rondeau,neighbourhood,,280.129733392029
2250,1913640.8,4221680.5,2140400356,Rondeau,neighbourhood,,595.058024929822
2251,1912692.8,4223105.5,3391272616,Les Îles-Sud,neighbourhood,,615.062553054779
2252,1915276.5,4223212,3837354216,Châtelet,Voisinage,,800.224999951075
2253,1914878.9,4224394,3883913693,Préfecture,neighbourhood,,215.950367514127
2254,1916081.6,4223219,3837354216,Châtelet,Voisinage,,272.064731375975
2255,1912667.6,4223234,3391272616,Les Îles-Sud,neighbourhood,,631.122787420014
2256,1915017.1,4225223.5,3883913692,Mutualité,neighbourhood,,433.863006215015
2257,1912889.5,4223757.5,919369579,L'Aigle,neighbourhood,,709.463794021441
2258,1912939.6,4225018,3363841337,Arago,neighbourhood,,428.874924298945
2259,1914068.9,4224466.5,443945403,Championnet,neighbourhood,,311.100931352775
2260,1914816.4,4222309.5,1822915468,La Bruyère,neighbourhood,,96.029816942022
2261,1915729.8,4224584.5,550137565,Pont Carpin,quarter,,191.693228115334
2262,1915995,4223158,3837354216,Châtelet,Voisinage,,329.515902703079
2263,1912577.4,4222264.5,3768518877,Mistral - Bachelard,suburb,,192.564300511003
2264,1913604.4,4221771,2140400356,Rondeau,neighbourhood,,535.275590406741
2265,1914876.9,4221796.5,1822915465,Arlequin,neighbourhood,,75.5410920582617
2266,1913864,4222538,3840890815,Clos d'Or,neighbourhood,,339.582531384872
2267,1912592,4222364.5,3768518877,Mistral - Bachelard,suburb,,259.705051577856
2268,1914306.4,4221324,663459441,Les Granges,locality,,502.653109037946
2269,1914644.1,4224015,3883913693,Préfecture,neighbourhood,,547.538490220493
2270,1913111.4,4223551,919369579,L'Aigle,neighbourhood,,596.398989525921
2271,1913263.1,4223049.5,919369579,L'Aigle,neighbourhood,,926.171731351868
2272,1915278.9,4224700.5,3883913692,Mutualité,neighbourhood,,269.680500114671
2273,1912596.4,4223842.5,1841690043,Bouchayer-Viallet,neighbourhood,,546.051594375449
2274,1914335.9,4222024.5,3840890815,Clos d'Or,neighbourhood,,452.205216727356
2275,1912915.6,4225110,3363841337,Arago,neighbourhood,,370.420377143014
2276,1914284.8,4224207,443945403,Championnet,neighbourhood,,376.930389513429
2277,1915291.8,4223196.5,3837354216,Châtelet,Voisinage,,791.39998804978
2278,1915252.1,4224676.5,3883913692,Mutualité,neighbourhood,,254.28730223442
2279,1914693.8,4225413.5,919367053,Notre-Dame,neighbourhood,,408.316845693647
2280,1914525,4221863.5,1822915465,Arlequin,neighbourhood,,318.367859772044
2281,1914212.4,4222076.5,3840890815,Clos d'Or,neighbourhood,,377.50380908067
2282,1913180.5,4224423,2126097950,L'Estacade,neighbourhood,,361.861441686906
2283,1913553.1,4223092,26686589,Grenoble,city,155637,817.253712388166
2284,1913037.2,4221516.5,2140400356,Rondeau,neighbourhood,,367.145569304017
2285,1915615.1,4222810,3837354216,Châtelet,Voisinage,,792.18815930315
2286,1915412.1,4224730.5,3883913692,Mutualité,neighbourhood,,392.195382057913
