id,coord_x,coord_y,join_id,join_@id,join_destinatio,join_highway,join_int_ref,join_lanes,join_maxspeed,join_name,join_oneway,join_ref,join_smoothness,join_surface,join_toll,join_source_max,join_history,join_destinat_1,join_turn_lanes,join_destinat_2,join_bridge,join_layer,join_source,join_tunnel,join_placement,join_maxspeed_l,distance
19049,1912981.2,4225568.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,734.543187455045
19050,1912708.9,4223948,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,357.952387835103
19051,1915974,4222592.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,3463.60304177463
19052,1913005.9,4222796,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,650.998605931469
19053,1912617.6,4221744,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,258.388220120258
19054,1915514.2,4222369,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3158.41198907303
19055,1914261.1,4224081.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1911.6990860231
19056,1914941.5,4223653.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2586.08255702086
19057,1915092.2,4221772,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2733.02277455901
19058,1913115.9,4225357,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,804.721255737027
19059,1914547.5,4221888,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2188.47519142824
19060,1914476.9,4223300,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2120.35742797016
19061,1913037,4225685.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,830.362237418144
19062,1915585.5,4223245,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2957.919863553
19063,1913319.5,4222300.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,963.255560313211
19064,1912702.5,4224115.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,353.435162024303
19065,1915458.5,4223286,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2972.21368347731
19066,1915197.9,4225807.5,way/4247752,way/4247752,,motorway,,3,70,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1536.99832209682
19067,1912958.9,4225805.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,814.300651416066
19068,1913608.6,4223644.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1253.15351414717
19069,1915096.6,4222730.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2741.53594820086
19070,1913554.6,4223077.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1200.38728379691
19071,1913022.4,4225715.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,829.751703594736
19072,1915327.9,4225440,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1499.57439700982
19073,1914797.4,4220564,way/176330628,way/176330628,,motorway,,2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Lyon;Valence",,,,,,,,,2524.72447279239
19074,1914402.1,4223822.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2044.38241726388
19075,1913842.4,4223491.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1485.73814687988
19076,1915604.4,4223479.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2735.34535146828
19077,1915117.5,4222480,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2762.33527245693
19078,1914717.5,4222311.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2361.29765268629
19079,1913539.1,4223616,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1183.42296537638
19080,1912866.9,4225613.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,645.73010987597
19081,1913550.6,4223735.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1193.86815216315
19082,1914899.1,4222462.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2543.96837652159
19083,1915173.5,4222812,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2818.63067687234
19084,1914055.6,4222100.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1697.49080957854
19085,1913777,4223111.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1422.87687303117
19086,1915350.8,4224655,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1907.23598446944
19087,1914938.2,4225256.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1929.32578722785
19088,1913294.8,4223065,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,940.554975526436
19089,1915422,4224658,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1854.28386149128
19090,1913267,4223007.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,912.603768704419
19091,1915679.8,4224603.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1725.35690627683
19092,1915729.1,4224586.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1709.56396835026
19093,1912933.1,4223018,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,578.731323286649
19094,1915308,4222897,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2953.33361278745
19095,1912684.9,4223112,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,330.782060152767
19096,1913832.1,4223398.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1475.10133880608
19097,1913225.9,4224280,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,877.809473059919
19098,1912792.9,4221751.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,433.697894049096
19099,1913680.4,4223510.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1323.88709270763
19100,1915215.5,4223112.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2861.37444930515
19101,1913030.2,4225089,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,685.727542856596
19102,1913062.4,4225001.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,714.050007384744
19103,1914229.4,4221939.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1870.44292469851
19104,1914498.5,4225161,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2155.72789080966
19105,1915281.8,4225400.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1556.83443285193
19106,1915028.4,4222645.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2673.13282261082
19107,1915267.1,4224884,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1823.27507540337
19108,1914371.8,4222194,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2014.53482271164
19109,1914606.4,4223332.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2249.41345728652
19110,1914215.4,4222261,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1858.75572278723
19111,1914968.2,4222812.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2613.33246021011
19112,1915214,4222538,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2858.726652819
19113,1915249.4,4222862,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2894.65006014519
19114,1913657.8,4223016,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1303.42344695629
19115,1913349.8,4223545,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,993.558597619845
19116,1913049.6,4224766.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,700.683299851391
19117,1915673.8,4224605,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1727.82690575697
19118,1915359.8,4225716,way/4247752,way/4247752,,motorway,,3,70,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1393.53325575607
19119,1913650.4,4224808.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1301.29741086509
19120,1915169.5,4222549.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2814.20522740836
19121,1914688.9,4225425.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2112.8607214817
19122,1912509.2,4222202.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,152.091056749823
19123,1913020.6,4221433,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,660.515923001828
19124,1913283.6,4223615,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,927.923323599216
19125,1913629.4,4221716.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1270.15132954064
19126,1912591.8,4222303,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,235.599164047987
19127,1912498.4,4222201,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,141.277757186718
19128,1914010.4,4223724,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1653.80877321024
19129,1912533,4222387.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,177.434603818387
19130,1915572.9,4222992.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,3196.79639826804
19131,1913946.9,4221875.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1587.85933282805
19132,1914216.5,4222010.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1857.63593937189
19133,1912843.4,4221920,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,484.418570548922
19134,1912971.8,4221326.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,610.839662140829
19135,1915260.4,4225353,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1594.60727452029
19136,1914363.8,4222087,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2005.55407190777
19137,1913295.4,4224539,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,947.756117890316
19138,1913793.2,4223101,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1439.04890590235
19139,1913462.2,4225672.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1221.95957584575
19140,1912633.4,4221965.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,274.478351617137
19141,1915179.9,4222472,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2824.75012212211
19142,1915698.1,4224202.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2048.81279178246
19143,1914103.9,4223742.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1746.73901437727
19144,1913074.9,4222850.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,720.128772981382
19145,1913200.6,4222320.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,844.513296788438
19146,1915654.4,4222689.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3299.23628007756
19147,1913798.2,4224807.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1449.10034227527
19148,1914265,4224084.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1915.62386364039
19149,1914389.8,4221399.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2029.39324857338
19150,1915225.8,4223862,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2591.63160940372
19151,1914002.5,4221795,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1643.35383737669
19152,1912925.1,4224979,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,576.054738651866
19153,1915469.4,4224484.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1950.11197540671
19154,1913481,4224442,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1133.34280559273
19155,1915271,4222288,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2914.55891307563
19156,1914999,4223284.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2642.62644445973
19157,1913576.8,4223098,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1222.64169612534
19158,1914778.9,4222125.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2420.98963052404
19159,1913731.2,4225216,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1393.95201519407
19160,1914678.1,4221730,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2318.86811361135
19161,1914218,4222210.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1860.89257705923
19162,1915738.9,4222690,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3383.73723433936
19163,1914656.1,4223798.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2298.19511307772
19164,1913870.8,4223336.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1513.80818576717
19165,1912737.6,4225729.5,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,584.7618921179
19166,1915502.6,4222945,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,3148.04787246043
19167,1914895.1,4222803,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2540.20994526055
19168,1914823.1,4220615,way/176330628,way/176330628,,motorway,,2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Lyon;Valence",,,,,,,,,2538.31846187609
19169,1914340.8,4224182.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1992.23504492643
19170,1913537.2,4223626.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1181.60882257314
19171,1915076.6,4225233,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1811.0168113235
19172,1914867.4,4224478.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2387.59614339099
19173,1912912,4222257.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,555.378421547032
19174,1912716.6,4221773.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,357.426777528272
19175,1912464.9,4223646.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,109.508034619586
19176,1914485.9,4224174,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2137.25945777505
19177,1914981.2,4222459.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2626.07384252897
19178,1912829.2,4221794.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,470.05418903375
19179,1914435,4223670.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2079.73836912039
19180,1915208.6,4223125.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2854.33052095005
19181,1914789.4,4222234.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2432.48861431318
19182,1914869.8,4221816.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,2510.68125635574
19183,1914498,4221461,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,2138.09653952392
19184,1913781.2,4225220.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1444.15301826507
19185,1912980.9,4221414.5,way/23747454,way/23747454,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Lyon;Valence",,,,,,,,,620.664769542549
19186,1913081.9,4224994.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,733.286022705324
19187,1914529.9,4224058,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2180.29467338637
19188,1913563.4,4222969.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1208.91202443363
19189,1914940.9,4223674.5,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,2585.34643793126
19190,1913225.1,4225631,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,984.544400065701
19191,1913712.1,4222859,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1357.34728211428
19192,1913158.9,4223138.5,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,804.622508427968
19193,1915636,4225139,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1375.18483085124
19194,1913401.4,4225498,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1115.47363867967
19195,1912911.6,4224789,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,562.587956099765
19196,1914038.4,4221814.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1679.27934982071
19197,1915273.9,4223940,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,2500.2030578793
19198,1912722.9,4223072.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,368.67693152843
19199,1914094.5,4222818.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1739.64931178929
19200,1914332.4,4222049,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1973.80696839956
19201,1913683.8,4222546.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1328.51343418031
19202,1913737.8,4225186.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1398.00203900641
19203,1913443.2,4225673,way/23588165,way/23588165,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1204.10970941295
19204,1913281.2,4222097.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,923.095855540792
19205,1915645.5,4225218,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1320.97166269819
19206,1912845.4,4221898.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,486.390405769281
19207,1914329.9,4221836.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1970.80791775216
19208,1913947.5,4221700.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1588.23009807334
19209,1914217.4,4224290.5,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,1869.33689819399
19210,1913128,4222190,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,770.750431575867
19211,1915717.8,4224513.5,way/4247773,way/4247773,,motorway,,2,110,L'Alpine,yes,A 41s,good,asphalt,no,,,,,,,,,,,,1775.68531906058
19212,1913573.9,4224988.5,way/23766487,way/23766487,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,1224.90191900662
19213,1913725.9,4221514,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,1366.38598998668
19214,1914889.2,4222840,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2534.39846644426
19215,1914361.5,4222102.5,way/23747444,way/23747444,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,2003.39628868506
19216,1913906.5,4223161,way/23766402,way/23766402,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,,,,,,,,,,1551.89758656693
19217,1912703.5,4223760,way/23766408,way/23766408,,motorway,"E 711;E 713",2,90,,yes,A 480,,,no,,,,,,,,,,,,346.413945546447
19218,1914818,4224325,way/257461455,way/257461455,,motorway,"E 711;E 713",3,90,,yes,A 480,,,no,,,,,,,,,,,,2470.03938147361
19219,1912689.2,4221877.5,way/294019260,way/294019260,,motorway,"E 711;E 713",2,90,,yes,A 480,,asphalt,no,,,"Grenoble-Centre;Villard de Lans;Lyon",,,,,,,,,330.163031669563
