id,join_Station,distance
8803,Saint-Martin d'Heres,994.305376134151
8804,Grenoble Rocade Sud,483.178087706256
8805,Saint-Martin d'Heres,1636.29001477669
8806,Grenoble les Frenes,584.551313101825
8807,Grenoble Rocade Sud,1442.29100117488
8808,Grenoble Grands Boulevards,1212.78537287164
8809,Saint-Martin d'Heres,1337.39176887249
8810,Saint-Martin d'Heres,1217.08865022879
8811,Saint-Martin d'Heres,552.814660748815
8812,Grenoble Grands Boulevards,1012.13090524105
8813,Grenoble les Frenes,602.451478726804
8814,Grenoble Grands Boulevards,1348.76623130813
8815,Grenoble les Frenes,288.862948872034
8816,Grenoble les Frenes,1149.1313821053
8817,Grenoble les Frenes,585.972706086409
8818,Grenoble Grands Boulevards,2164.42201230198
8819,Grenoble Grands Boulevards,2456.60241633199
8820,Grenoble les Frenes,1047.4831348064
8821,Grenoble Grands Boulevards,663.483762589035
8822,Grenoble Grands Boulevards,2031.25043146295
8823,Grenoble Grands Boulevards,1362.17827163437
8824,Saint-Martin d'Heres,1131.4714309251
8825,Grenoble Rocade Sud,1117.76328937327
8826,Saint-Martin d'Heres,1490.54662249954
8827,Grenoble les Frenes,1065.47042454816
8828,Grenoble Rocade Sud,1108.72389372415
8829,Grenoble Rocade Sud,839.937674958154
8830,Grenoble les Frenes,622.518983036152
8831,Grenoble les Frenes,882.471293213642
8832,Grenoble Rocade Sud,310.380010611666
8833,Saint-Martin d'Heres,1344.64901481755
8834,Grenoble les Frenes,1093.83361701585
8835,Grenoble les Frenes,642.676464220487
8836,Grenoble Rocade Sud,838.105474185264
8837,Grenoble les Frenes,409.134233070598
8838,Grenoble Rocade Sud,1042.48755151004
8839,Grenoble Grands Boulevards,1682.49228314875
8840,Grenoble Rocade Sud,776.191236812094
8841,Saint-Martin d'Heres,1336.50711074542
8842,Grenoble les Frenes,1089.83029586782
8843,Grenoble Rocade Sud,624.981127263178
8844,Grenoble Grands Boulevards,1336.45140537921
8845,Grenoble Grands Boulevards,2208.75270371073
8846,Grenoble Grands Boulevards,2815.32337200518
8847,Grenoble Grands Boulevards,802.290336794223
8848,Grenoble les Frenes,601.415665775682
8849,Grenoble Grands Boulevards,379.879260765485
8850,Grenoble Grands Boulevards,1287.0942068478
8851,Grenoble les Frenes,1350.34271829616
8852,Grenoble Grands Boulevards,1163.14994462327
8853,Grenoble les Frenes,428.884801551074
8854,Grenoble Grands Boulevards,1478.51168342827
8855,Grenoble Grands Boulevards,1779.24011544046
8856,Grenoble Grands Boulevards,1837.98027548137
8857,Grenoble les Frenes,1017.27763788091
8858,Grenoble Grands Boulevards,1001.26537990385
8859,Grenoble Grands Boulevards,1263.86419055743
8860,Grenoble Grands Boulevards,1197.94857140843
8861,Grenoble les Frenes,900.415755393817
8862,Saint-Martin d'Heres,1939.20219604311
8863,Grenoble Grands Boulevards,1062.27744284084
8864,Grenoble les Frenes,967.018713835147
8865,Grenoble Grands Boulevards,1711.66879792927
8866,Grenoble Rocade Sud,1215.1857488088
8867,Grenoble Grands Boulevards,983.448144080086
8868,Grenoble Grands Boulevards,1229.22555575892
8869,Grenoble Rocade Sud,842.76946711333
8870,Grenoble Grands Boulevards,462.197328662407
8871,Grenoble Grands Boulevards,1361.66038872808
8872,Saint-Martin d'Heres,2148.46570346588
8873,Grenoble les Frenes,859.813002142236
8874,Grenoble les Frenes,401.248981018217
8875,Saint-Martin d'Heres,1144.86557824141
8876,Grenoble les Frenes,791.433736948521
8877,Saint-Martin d'Heres,1560.16154357373
8878,Grenoble Grands Boulevards,906.029608078562
8879,Saint-Martin d'Heres,1229.01294652069
8880,Grenoble Grands Boulevards,745.647527659774
8881,Grenoble Grands Boulevards,475.200053628544
8882,Grenoble Grands Boulevards,322.406441194033
8883,Grenoble Grands Boulevards,706.320388624106
8884,Grenoble Grands Boulevards,2906.99826740414
8885,Grenoble Rocade Sud,956.59356454177
8886,Grenoble Grands Boulevards,1430.25692961083
8887,Saint-Martin d'Heres,1387.74126994891
8888,Grenoble Grands Boulevards,1386.85969859061
8889,Grenoble Grands Boulevards,635.302035974068
8890,Grenoble Grands Boulevards,1313.74880838714
8891,Grenoble les Frenes,645.174731221175
8892,Grenoble Rocade Sud,513.200748976128
8893,Saint-Martin d'Heres,1272.36385917649
8894,Grenoble Grands Boulevards,1533.04791422157
8895,Grenoble Grands Boulevards,448.702756699352
8896,Saint-Martin d'Heres,1178.79778941669
8897,Grenoble Rocade Sud,573.541087432079
8898,Grenoble les Frenes,801.148575268029
8899,Grenoble Grands Boulevards,950.354507396277
8900,Grenoble Grands Boulevards,1208.0619527068
8901,Grenoble Grands Boulevards,1833.42171739103
8902,Grenoble les Frenes,759.437220759279
8903,Saint-Martin d'Heres,1260.42447138451
8904,Grenoble Grands Boulevards,1094.0149300329
8905,Grenoble les Frenes,542.875036505584
8906,Grenoble les Frenes,1169.2796428291
8907,Grenoble les Frenes,1142.45807548591
8908,Grenoble Rocade Sud,810.711357954506
8909,Grenoble Grands Boulevards,914.230669301744
8910,Grenoble les Frenes,669.741236297804
8911,Grenoble les Frenes,395.828870271295
8912,Grenoble Grands Boulevards,708.668984222243
8913,Grenoble Grands Boulevards,1514.48801618867
8914,Saint-Martin d'Heres,895.542695291716
8915,Grenoble les Frenes,866.34620780612
8916,Grenoble les Frenes,727.939802241675
8917,Grenoble Rocade Sud,822.421092778227
8918,Grenoble les Frenes,1155.08345508144
8919,Grenoble Rocade Sud,612.147977914376
8920,Grenoble les Frenes,854.900787395285
8921,Saint-Martin d'Heres,1464.17361345883
8922,Grenoble les Frenes,1182.02651843944
8923,Grenoble les Frenes,653.534480393566
8924,Grenoble Grands Boulevards,937.204346016145
8925,Grenoble les Frenes,1285.38045115879
8926,Grenoble Rocade Sud,235.644281145914
8927,Saint-Martin d'Heres,1109.80395272719
8928,Grenoble les Frenes,689.334904880807
8929,Grenoble les Frenes,1024.81485289232
8930,Grenoble les Frenes,1086.06143889246
8931,Grenoble Grands Boulevards,961.616671654947
8932,Grenoble Grands Boulevards,613.107900274593
8933,Grenoble les Frenes,886.42828724761
8934,Grenoble Grands Boulevards,1568.96676325913
8935,Saint-Martin d'Heres,1585.65295354217
8936,Grenoble Grands Boulevards,648.681636507795
8937,Grenoble Rocade Sud,1354.22018774584
8938,Grenoble les Frenes,559.14961057632
8939,Grenoble les Frenes,907.430486471104
8940,Grenoble Grands Boulevards,1913.27229497283
8941,Grenoble les Frenes,880.584044979162
8942,Grenoble Grands Boulevards,1756.3708284241
8943,Grenoble les Frenes,1046.58876254262
8944,Saint-Martin d'Heres,1444.17756652713
8945,Grenoble Grands Boulevards,2893.41037712259
8946,Saint-Martin d'Heres,1392.67888951112
8947,Saint-Martin d'Heres,1116.9633205327
8948,Grenoble les Frenes,1111.51975140817
8949,Grenoble les Frenes,739.444752165615
8950,Grenoble les Frenes,991.131775115738
8951,Grenoble les Frenes,1230.32008946067
8952,Grenoble Rocade Sud,608.225515979154
8953,Grenoble Grands Boulevards,439.899738254948
8954,Grenoble Grands Boulevards,1121.50225500414
8955,Grenoble Rocade Sud,590.42326593985
8956,Grenoble Grands Boulevards,1196.2212763345
8957,Grenoble les Frenes,484.824087457484
8958,Grenoble les Frenes,709.448676153819
8959,Grenoble les Frenes,369.466376064717
8960,Grenoble Rocade Sud,1401.77235386987
8961,Grenoble Grands Boulevards,903.638880221063
8962,Saint-Martin d'Heres,1017.86065292491
8963,Grenoble les Frenes,1359.97369602569
8964,Saint-Martin d'Heres,694.120952594897
8965,Grenoble Grands Boulevards,1347.61300991466
8966,Grenoble les Frenes,1169.76709083431
8967,Grenoble les Frenes,1081.63877384339
8968,Saint-Martin d'Heres,1107.61485005141
8969,Grenoble Grands Boulevards,1283.49424869437
8970,Grenoble les Frenes,517.81897343265
8971,Grenoble Grands Boulevards,463.306512769271
8972,Saint-Martin d'Heres,1681.66674191455
8973,Grenoble les Frenes,764.38144368211
8974,Saint-Martin d'Heres,1152.32696556948
8975,Grenoble Grands Boulevards,1174.62792845493
8976,Grenoble les Frenes,195.731002734241
8977,Saint-Martin d'Heres,1418.62832599958
8978,Saint-Martin d'Heres,1950.00601065919
8979,Grenoble les Frenes,589.361061528855
8980,Grenoble Grands Boulevards,82.7253211289036
8981,Grenoble Grands Boulevards,1255.79827061694
8982,Saint-Martin d'Heres,725.642503195998
8983,Grenoble Grands Boulevards,1211.65075943537
8984,Grenoble Rocade Sud,815.740658837031
8985,Grenoble Grands Boulevards,689.771270428329
8986,Grenoble Grands Boulevards,1537.69292102226
8987,Grenoble Grands Boulevards,2130.15258840462
8988,Saint-Martin d'Heres,1967.41844764176
8989,Grenoble les Frenes,1042.5878959624
8990,Grenoble Grands Boulevards,396.090474564599
8991,Grenoble les Frenes,379.215454432089
8992,Grenoble Grands Boulevards,3086.40145270206
8993,Grenoble les Frenes,684.192644898402
8994,Grenoble Grands Boulevards,1619.666042406
8995,Saint-Martin d'Heres,1355.24606857593
8996,Grenoble Grands Boulevards,1429.75065161021
8997,Grenoble Grands Boulevards,1304.82778948418
8998,Grenoble Grands Boulevards,974.792960082361
8999,Grenoble Grands Boulevards,1778.24544885163
9000,Saint-Martin d'Heres,1145.07769238692
9001,Grenoble Grands Boulevards,564.902787678846
9002,Saint-Martin d'Heres,1448.45347428905
9003,Grenoble les Frenes,696.356501915553
9004,Grenoble Grands Boulevards,1729.11465801117
9005,Grenoble les Frenes,499.623197388729
9006,Saint-Martin d'Heres,1713.17634504936
9007,Grenoble Grands Boulevards,401.757658193122
9008,Saint-Martin d'Heres,1817.69070440014
9009,Grenoble Grands Boulevards,1140.80283010347
9010,Grenoble les Frenes,600.040949519118
9011,Grenoble Grands Boulevards,1543.72286306815
9012,Grenoble les Frenes,1143.55657771329
9013,Saint-Martin d'Heres,1291.47548810742
9014,Grenoble Rocade Sud,1086.61842525334
9015,Saint-Martin d'Heres,1397.23830641668
9016,Saint-Martin d'Heres,1943.42643735252
9017,Grenoble les Frenes,893.617041444633
9018,Saint-Martin d'Heres,729.682086754646
9019,Grenoble Rocade Sud,629.46139139465
9020,Grenoble les Frenes,1028.59849846644
9021,Grenoble Grands Boulevards,1631.39868769115
9022,Grenoble Rocade Sud,1100.30799780599
9023,Grenoble Grands Boulevards,1812.19547814657
9024,Grenoble Grands Boulevards,1064.80428303575
9025,Grenoble Grands Boulevards,525.943303428037
9026,Grenoble Grands Boulevards,1031.50174525834
9027,Grenoble Grands Boulevards,2029.35863252764
9028,Grenoble Grands Boulevards,887.016565539308
9029,Grenoble Grands Boulevards,561.042088552093
9030,Saint-Martin d'Heres,1251.06930768545
9031,Grenoble Grands Boulevards,1200.69140886098
9032,Grenoble Grands Boulevards,1107.16284950659
9033,Grenoble les Frenes,1062.3719629267
9034,Grenoble les Frenes,1114.13521997125
9035,Saint-Martin d'Heres,1526.02507107287
9036,Grenoble Grands Boulevards,900.23584980366
9037,Grenoble Grands Boulevards,590.563527850544
9038,Grenoble les Frenes,380.841164086469
9039,Grenoble les Frenes,691.947497024128
9040,Grenoble Grands Boulevards,1994.02354766026
9041,Saint-Martin d'Heres,1283.75317360143
9042,Grenoble Rocade Sud,1163.50120462141
9043,Grenoble Grands Boulevards,166.562648646551
9044,Grenoble les Frenes,597.607668184257
9045,Grenoble Rocade Sud,856.008219184373
9046,Grenoble Grands Boulevards,566.580568074937
9047,Grenoble les Frenes,1185.7146283196
9048,Grenoble les Frenes,1059.53046502341
9049,Grenoble les Frenes,880.976981653364
9050,Grenoble Grands Boulevards,313.632888469955
9051,Grenoble Grands Boulevards,683.236030948224
9052,Saint-Martin d'Heres,967.200848601685
9053,Grenoble Rocade Sud,719.434764200453
9054,Grenoble les Frenes,583.394498919205
9055,Grenoble Rocade Sud,642.958825978003
9056,Grenoble Rocade Sud,1571.70224748572
9057,Saint-Martin d'Heres,1030.20680623709
9058,Grenoble les Frenes,874.083330645219
9059,Saint-Martin d'Heres,804.194423285812
9060,Grenoble Grands Boulevards,426.4392216958
9061,Grenoble Grands Boulevards,792.544340253107
9062,Saint-Martin d'Heres,1475.15998670802
9063,Grenoble les Frenes,780.589870892944
9064,Grenoble Grands Boulevards,1068.43774943723
9065,Saint-Martin d'Heres,1028.0799482349
9066,Grenoble Grands Boulevards,1087.67808508193
9067,Grenoble les Frenes,813.196219681678
9068,Saint-Martin d'Heres,779.759839728001
9069,Grenoble les Frenes,1192.87524405487
9070,Saint-Martin d'Heres,1178.47917451443
9071,Grenoble Grands Boulevards,1600.68470993461
9072,Grenoble Grands Boulevards,1012.65513033377
9073,Grenoble les Frenes,685.892668205576
9074,Grenoble Grands Boulevards,962.864789002288
9075,Saint-Martin d'Heres,1947.67144052707
9076,Grenoble Grands Boulevards,1369.08773909954
9077,Grenoble Grands Boulevards,1174.85098514082
9078,Saint-Martin d'Heres,1726.44868074816
9079,Saint-Martin d'Heres,1093.02416486385
9080,Grenoble les Frenes,912.24363483859
9081,Grenoble Grands Boulevards,1283.42767691498
9082,Grenoble Grands Boulevards,232.433512543289
9083,Grenoble Grands Boulevards,1111.16979628489
9084,Saint-Martin d'Heres,1269.12980144336
9085,Grenoble Grands Boulevards,1738.91597396262
9086,Grenoble les Frenes,524.556617325475
9087,Grenoble Grands Boulevards,725.216195239732
9088,Grenoble Grands Boulevards,760.635836574254
9089,Grenoble Grands Boulevards,1358.96914983497
9090,Grenoble Grands Boulevards,1513.4047440261
9091,Grenoble les Frenes,1109.98940313009
9092,Grenoble Grands Boulevards,1022.35953514802
9093,Saint-Martin d'Heres,1298.17646427645
9094,Grenoble Grands Boulevards,1592.48369779605
9095,Grenoble Grands Boulevards,797.84760525131
9096,Grenoble Grands Boulevards,1312.95676399494
9097,Saint-Martin d'Heres,1379.8820253002
9098,Saint-Martin d'Heres,1172.58767209677
9099,Saint-Martin d'Heres,1408.8405149505
9100,Grenoble Grands Boulevards,2131.02188019475
9101,Grenoble Rocade Sud,1192.21828016608
9102,Grenoble Grands Boulevards,2193.58006933136
9103,Grenoble les Frenes,580.728319604024
9104,Saint-Martin d'Heres,1372.99228442997
9105,Grenoble Grands Boulevards,687.636230051495
9106,Saint-Martin d'Heres,841.854165222699
9107,Grenoble Rocade Sud,1367.03442835631
9108,Saint-Martin d'Heres,1078.95905273473
9109,Grenoble les Frenes,376.559043075851
9110,Grenoble Grands Boulevards,1708.87287165424
9111,Grenoble les Frenes,724.191931403879
9112,Grenoble Grands Boulevards,924.62366491747
9113,Grenoble les Frenes,1202.72853891682
9114,Grenoble les Frenes,942.819231471354
9115,Grenoble Grands Boulevards,1049.65355968769
9116,Grenoble Grands Boulevards,1775.85616401053
9117,Grenoble les Frenes,1247.27986296557
9118,Grenoble Rocade Sud,1484.44822156449
9119,Grenoble Grands Boulevards,735.683840879395
9120,Grenoble Grands Boulevards,852.953606399286
9121,Grenoble les Frenes,821.229668762525
9122,Saint-Martin d'Heres,857.21283744364
9123,Grenoble les Frenes,811.923135812671
9124,Grenoble Grands Boulevards,1773.53202283447
9125,Grenoble les Frenes,1229.4261505579
9126,Grenoble les Frenes,709.263424530108
9127,Grenoble Grands Boulevards,3160.32717992144
9128,Grenoble les Frenes,1089.82991194899
9129,Grenoble Rocade Sud,1205.51414979694
9130,Grenoble les Frenes,553.078108800718
9131,Grenoble Grands Boulevards,840.754424691809
9132,Grenoble les Frenes,751.000729354341
9133,Grenoble les Frenes,546.595294947101
9134,Grenoble Grands Boulevards,1209.63445538814
9135,Grenoble Rocade Sud,823.469039095025
9136,Grenoble Grands Boulevards,1170.86773006855
9137,Grenoble les Frenes,807.158847514111
9138,Grenoble Rocade Sud,585.629362064782
9139,Saint-Martin d'Heres,1179.73740556615
9140,Saint-Martin d'Heres,831.113307673806
9141,Grenoble Grands Boulevards,719.866360800493
9142,Grenoble Grands Boulevards,916.576821391295
9143,Grenoble Grands Boulevards,2020.95024349515
9144,Saint-Martin d'Heres,902.042676062042
9145,Grenoble Grands Boulevards,1881.6524196669
9146,Grenoble Grands Boulevards,1701.27064112231
9147,Grenoble Rocade Sud,720.41516471109
9148,Grenoble Grands Boulevards,1366.34422639958
9149,Grenoble Grands Boulevards,2145.67637783964
9150,Grenoble Grands Boulevards,385.038949660957
9151,Grenoble les Frenes,728.068405393797
9152,Grenoble Grands Boulevards,1033.42837574327
9153,Grenoble les Frenes,314.702185160868
9154,Grenoble Rocade Sud,783.532144349234
9155,Grenoble Grands Boulevards,1474.2682521588
9156,Grenoble Grands Boulevards,1221.88385740257
9157,Grenoble Grands Boulevards,1356.86179126171
9158,Grenoble Grands Boulevards,342.057888260489
9159,Saint-Martin d'Heres,1432.69865015787
9160,Grenoble les Frenes,1067.36782511351
9161,Grenoble les Frenes,1352.62100302293
9162,Grenoble les Frenes,360.185521543953
9163,Grenoble les Frenes,1007.01140536982
9164,Grenoble Rocade Sud,1070.689978899
9165,Grenoble Rocade Sud,641.364206110121
9166,Grenoble Grands Boulevards,1518.79939692081
9167,Grenoble Rocade Sud,365.631337251556
9168,Grenoble Grands Boulevards,2568.8248146841
9169,Grenoble Grands Boulevards,655.086697778255
9170,Saint-Martin d'Heres,531.959119811649
9171,Grenoble Grands Boulevards,936.551468672192
9172,Grenoble Grands Boulevards,1092.09502660043
9173,Grenoble Grands Boulevards,1128.00666461261
9174,Grenoble Rocade Sud,1260.45859528156
9175,Grenoble Grands Boulevards,1320.81379586386
9176,Grenoble Rocade Sud,656.301126966462
9177,Saint-Martin d'Heres,1312.08139526002
9178,Grenoble les Frenes,589.675068291362
9179,Grenoble les Frenes,881.237680950351
9180,Grenoble Grands Boulevards,1037.53219940442
9181,Saint-Martin d'Heres,1470.76351390617
9182,Grenoble Grands Boulevards,1195.52652078934
9183,Saint-Martin d'Heres,1578.24827828848
9184,Saint-Martin d'Heres,708.431338022003
9185,Grenoble les Frenes,603.887981764653
9186,Saint-Martin d'Heres,1309.70673430132
9187,Grenoble Grands Boulevards,1158.16890587246
9188,Grenoble Grands Boulevards,1619.0081427463
9189,Saint-Martin d'Heres,1027.5402250013
9190,Grenoble les Frenes,1135.43442462297
9191,Grenoble les Frenes,1254.69659368653
9192,Grenoble Grands Boulevards,367.191107632337
9193,Grenoble Grands Boulevards,840.952076172737
9194,Grenoble Rocade Sud,927.221727594743
9195,Grenoble les Frenes,610.247169810515
9196,Grenoble Grands Boulevards,1194.99793969578
9197,Saint-Martin d'Heres,1672.47869620506
9198,Grenoble Grands Boulevards,985.055152538304
9199,Grenoble Rocade Sud,720.003563270552
9200,Grenoble Grands Boulevards,1148.04805400441
9201,Grenoble Grands Boulevards,1793.48507248344
9202,Grenoble Grands Boulevards,680.890500241741
9203,Grenoble les Frenes,481.759064394563
9204,Grenoble Grands Boulevards,3161.0936152061
9205,Grenoble les Frenes,994.357084210416
9206,Grenoble les Frenes,598.600524826681
9207,Grenoble Grands Boulevards,1982.27459203788
9208,Saint-Martin d'Heres,886.887583690385
9209,Grenoble Grands Boulevards,1193.75211800754
9210,Grenoble Rocade Sud,830.961342508036
9211,Grenoble Grands Boulevards,268.101264785046
9212,Grenoble Grands Boulevards,2128.76648384098
9213,Grenoble Rocade Sud,1383.16749543086
9214,Saint-Martin d'Heres,536.72777745975
9215,Grenoble Rocade Sud,610.240120716446
9216,Grenoble Grands Boulevards,957.298934449482
9217,Saint-Martin d'Heres,716.555330254577
9218,Saint-Martin d'Heres,1147.0125233915
9219,Grenoble les Frenes,1216.68091077401
9220,Grenoble Grands Boulevards,1141.65269672183
9221,Grenoble Grands Boulevards,1168.29676173736
9222,Grenoble Grands Boulevards,1205.44748473404
9223,Grenoble les Frenes,1021.34986075291
9224,Grenoble Grands Boulevards,658.825560805702
9225,Grenoble les Frenes,297.253819958216
9226,Grenoble les Frenes,1200.79891636322
9227,Grenoble les Frenes,876.495713465906
9228,Grenoble Grands Boulevards,1516.18040528388
9229,Grenoble Grands Boulevards,1619.98372222907
9230,Grenoble Grands Boulevards,767.844250880538
9231,Saint-Martin d'Heres,1205.93402127503
9232,Grenoble les Frenes,914.878050656419
9233,Grenoble les Frenes,949.955564661764
9234,Grenoble Grands Boulevards,1204.59727152813
9235,Grenoble Grands Boulevards,214.070565206986
9236,Saint-Martin d'Heres,2099.15567515061
9237,Grenoble les Frenes,750.202338552647
9238,Saint-Martin d'Heres,1417.8642428013
9239,Grenoble les Frenes,595.320616170083
9240,Grenoble Grands Boulevards,744.706277314048
9241,Saint-Martin d'Heres,1230.47510558336
9242,Grenoble les Frenes,752.566258666637
9243,Grenoble Grands Boulevards,631.325145266639
9244,Saint-Martin d'Heres,2078.3393603162
9245,Grenoble Grands Boulevards,812.610920424722
9246,Saint-Martin d'Heres,1440.40879819429
9247,Grenoble Rocade Sud,873.840145829991
9248,Saint-Martin d'Heres,1383.84691675136
9249,Grenoble les Frenes,950.458210482219
9250,Saint-Martin d'Heres,1154.37597028743
9251,Saint-Martin d'Heres,1459.80920418489
9252,Grenoble Grands Boulevards,1699.09855290432
9253,Grenoble Rocade Sud,550.298633129997
9254,Saint-Martin d'Heres,1173.25340813419
9255,Grenoble Rocade Sud,1323.72495537946
9256,Grenoble Grands Boulevards,1616.53069382734
9257,Grenoble Rocade Sud,1088.34342933144
9258,Grenoble Grands Boulevards,1040.37142726745
9259,Grenoble Rocade Sud,1162.4327724739
9260,Grenoble Grands Boulevards,1307.34809208011
9261,Grenoble les Frenes,517.650572100054
9262,Grenoble Grands Boulevards,1273.64144162694
9263,Grenoble Grands Boulevards,1512.76812166428
9264,Grenoble les Frenes,1133.31520959578
9265,Grenoble Grands Boulevards,1200.92046222452
9266,Grenoble les Frenes,995.812557416537
9267,Grenoble les Frenes,813.22135391333
9268,Grenoble Grands Boulevards,1437.54578808495
9269,Grenoble les Frenes,1063.93575287452
9270,Saint-Martin d'Heres,792.693618901115
9271,Grenoble les Frenes,434.12104313862
9272,Grenoble les Frenes,840.686870727589
9273,Grenoble Rocade Sud,782.877226635916
9274,Grenoble Grands Boulevards,776.904508370038
9275,Grenoble les Frenes,662.830231921296
9276,Grenoble les Frenes,585.402145150866
9277,Grenoble Grands Boulevards,1245.75991039294
9278,Grenoble les Frenes,780.14293255166
9279,Saint-Martin d'Heres,1469.86523174772
9280,Grenoble les Frenes,193.623120735107
9281,Saint-Martin d'Heres,1457.64156031363
9282,Grenoble Grands Boulevards,569.73446507903
9283,Saint-Martin d'Heres,1208.66975407096
9284,Grenoble Grands Boulevards,1512.72855587621
9285,Grenoble Grands Boulevards,1360.14037076982
9286,Saint-Martin d'Heres,1288.62815265633
9287,Saint-Martin d'Heres,1879.46843190256
9288,Grenoble Grands Boulevards,1548.45368405651
9289,Grenoble Grands Boulevards,2143.21236328883
9290,Saint-Martin d'Heres,1139.62412313368
9291,Grenoble les Frenes,751.558028419323
9292,Saint-Martin d'Heres,1722.55647972849
9293,Grenoble Grands Boulevards,1569.97885291771
9294,Grenoble les Frenes,1078.76982101707
9295,Grenoble Rocade Sud,604.093459137909
9296,Grenoble les Frenes,1084.7324659057
9297,Grenoble Grands Boulevards,1531.75354833055
9298,Grenoble Rocade Sud,1310.66223616556
9299,Saint-Martin d'Heres,1097.55322692329
9300,Grenoble les Frenes,725.071161271716
9301,Grenoble Grands Boulevards,2017.51873802678
9302,Grenoble Grands Boulevards,542.216666176621
9303,Saint-Martin d'Heres,1260.23892926689
9304,Saint-Martin d'Heres,679.89758523369
9305,Grenoble les Frenes,958.603409110889
9306,Grenoble Rocade Sud,364.805110003149
9307,Grenoble Grands Boulevards,1866.00278401836
9308,Grenoble Grands Boulevards,681.936420653943
9309,Grenoble Grands Boulevards,3078.92997403078
9310,Grenoble les Frenes,1011.52949565285
9311,Grenoble Rocade Sud,778.319680667217
9312,Grenoble Grands Boulevards,254.980314805769
9313,Grenoble les Frenes,549.270411626279
9314,Grenoble Grands Boulevards,1237.68032525013
9315,Grenoble Rocade Sud,1242.20911276975
9316,Grenoble Grands Boulevards,1523.00091760831
9317,Grenoble Rocade Sud,1323.71415214272
9318,Grenoble Grands Boulevards,791.55057041819
9319,Grenoble les Frenes,1352.61251919709
9320,Grenoble les Frenes,316.376258476504
9321,Grenoble Grands Boulevards,113.036814083125
9322,Grenoble Grands Boulevards,1109.49582866162
9323,Saint-Martin d'Heres,891.702602494484
9324,Grenoble Grands Boulevards,1828.47065725224
9325,Grenoble les Frenes,557.98957997177
9326,Grenoble Grands Boulevards,1270.42408885579
9327,Grenoble Rocade Sud,880.573302191948
9328,Grenoble les Frenes,857.959813527896
9329,Grenoble les Frenes,1260.97723209932
9330,Saint-Martin d'Heres,1305.18113064347
9331,Saint-Martin d'Heres,762.017222635676
9332,Saint-Martin d'Heres,827.139070600947
9333,Grenoble Grands Boulevards,1632.05031664718
9334,Grenoble Grands Boulevards,990.377969969822
9335,Grenoble Grands Boulevards,3132.40440704515
9336,Grenoble Grands Boulevards,938.501851782075
9337,Grenoble les Frenes,20.9679290106939
9338,Grenoble les Frenes,551.903406116219
9339,Grenoble Grands Boulevards,779.632379623177
9340,Grenoble Grands Boulevards,1021.41741132161
9341,Saint-Martin d'Heres,1277.2714515535
9342,Saint-Martin d'Heres,1368.33028392414
9343,Saint-Martin d'Heres,1294.96791426732
9344,Grenoble Grands Boulevards,873.479692512776
9345,Grenoble Grands Boulevards,1195.18796505547
9346,Grenoble les Frenes,905.671600133157
9347,Grenoble Rocade Sud,1016.12558730581
9348,Saint-Martin d'Heres,1262.11615964537
9349,Grenoble les Frenes,905.781744916846
9350,Grenoble Rocade Sud,842.486937728347
9351,Grenoble Grands Boulevards,784.507042562394
9352,Saint-Martin d'Heres,1552.2485826078
9353,Grenoble Rocade Sud,1343.60981728137
9354,Saint-Martin d'Heres,1134.39104929436
9355,Grenoble Grands Boulevards,1126.25044404362
9356,Grenoble Grands Boulevards,1640.26488413194
9357,Grenoble Grands Boulevards,792.58983295965
9358,Grenoble Grands Boulevards,670.414504796972
9359,Grenoble Grands Boulevards,1083.22463928816
9360,Grenoble Grands Boulevards,144.635442998807
9361,Grenoble les Frenes,1242.487412907
9362,Grenoble les Frenes,627.469840039373
9363,Grenoble Grands Boulevards,778.316320205815
9364,Grenoble Grands Boulevards,1352.35462991499
9365,Saint-Martin d'Heres,1181.19647165617
9366,Grenoble les Frenes,954.865559424038
9367,Grenoble les Frenes,914.526498578854
9368,Grenoble Grands Boulevards,1469.68196983902
9369,Grenoble les Frenes,617.80982298854
9370,Grenoble Rocade Sud,728.903290245347
9371,Grenoble Grands Boulevards,432.298029942834
9372,Grenoble Grands Boulevards,1029.44241246375
9373,Grenoble les Frenes,672.079520072597
9374,Grenoble les Frenes,541.280176338331
9375,Saint-Martin d'Heres,1598.2044452535
9376,Grenoble les Frenes,1050.91789579733
9377,Grenoble Grands Boulevards,2611.2646669809
9378,Grenoble les Frenes,820.346985413503
9379,Grenoble Grands Boulevards,496.081999571247
9380,Grenoble les Frenes,962.942678687126
9381,Grenoble Grands Boulevards,574.573899180537
9382,Grenoble Grands Boulevards,2311.83751273813
9383,Grenoble les Frenes,949.033868092978
9384,Grenoble Grands Boulevards,1333.36026065768
9385,Grenoble Grands Boulevards,521.106908208715
9386,Grenoble Grands Boulevards,1797.00230118462
9387,Grenoble les Frenes,844.767329068853
9388,Grenoble les Frenes,1154.16473178817
9389,Grenoble les Frenes,949.059613608505
9390,Grenoble Grands Boulevards,1213.84089626574
9391,Grenoble les Frenes,818.872896908139
9392,Grenoble Grands Boulevards,749.973974092481
9393,Grenoble les Frenes,801.643454011099
9394,Saint-Martin d'Heres,1972.49763268689
9395,Grenoble Grands Boulevards,576.975704213552
9396,Grenoble Grands Boulevards,1161.97425171456
9397,Grenoble Grands Boulevards,1218.26860096065
9398,Grenoble Rocade Sud,1217.96411262859
9399,Grenoble Grands Boulevards,1211.83172940729
9400,Grenoble Grands Boulevards,959.550359234747
