id,coord_x,coord_y,join_id,join_@id,join_building,join_name,join_operator,join_operator_1,join_railway,join_source,join_uic_ref,join_official_n,join_public_tra,join_train,join_platforms,join_area,join_level,join_wheelchair,join_wikidata,join_wikipedia,distance
12033,1914761.9,4222863,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2494.66809839508
12034,1913909.9,4221922.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2986.78766091928
12035,1915512.1,4222885,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3000.23922480571
12036,1914953.9,4222552.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2857.86655351916
12037,1914426.9,4222538.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2586.5208132489
12038,1913544.2,4225237.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,515.408339759657
12039,1914867.4,4222174,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3121.53264543786
12040,1915351.2,4225198,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2154.70808859142
12041,1913611.1,4221749.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3104.64080712924
12042,1915653.9,4223124.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2965.6018495739
12043,1912798,4221771,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3089.5040998696
12044,1914720.1,4224087,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1666.97710059198
12045,1914543.1,4224176.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1468.63977063794
12046,1914948.1,4222498.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2897.64508214111
12047,1913038,4221222,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3613.42587604056
12048,1914027.4,4224409,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,903.612650903363
12049,1913967.8,4221695.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3221.01447221169
12050,1914923.1,4222951,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2530.87665559908
12051,1915231.2,4224694.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2007.7299653334
12052,1913656.1,4223165,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1719.54601968701
12053,1915321.8,4222910,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2841.07443109144
12054,1912924.8,4222696.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2155.36643947666
12055,1915985.5,4223616,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3013.00663193995
12056,1914769.5,4222405.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2873.3672275523
12057,1914715.1,4222122,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3089.78888557307
12058,1914843.6,4222236.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3055.87205989206
12059,1913361.1,4225110,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,309.610275138264
12060,1913695.2,4224142.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,831.5303888043
12061,1914476,4221812.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3265.75773948274
12062,1912640.6,4223226,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1708.59650831974
12063,1915354,4223082.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2752.23306339767
12064,1915233.1,4223120.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2635.13892206837
12065,1915014.2,4222931.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2606.94206388744
12066,1912711.4,4223031,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1872.13195241001
12067,1913809.5,4222432,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2467.89121821498
12068,1913451.1,4225530,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,734.266538022501
12069,1912780.6,4222011.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2854.2184076147
12070,1914739,4221596,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3569.92765235969
12071,1914504.4,4221361.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3696.27243460987
12072,1912595.2,4221975,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2924.71771863285
12073,1914906.1,4222233,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3092.30827530867
12074,1914393.5,4221296.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3721.13223828837
12075,1915028.9,4225591,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1954.8511756624
12076,1912730.5,4222104,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2771.45545225117
12077,1914841.8,4222232,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3058.7427089261
12078,1915035,4221415,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3863.94726202468
12079,1915253,4225399.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2103.36977706444
12080,1915047.6,4221384,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3897.24247582262
12081,1914640.2,4223983,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1646.88168716386
12082,1913396.6,4224544,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,332.322808325691
12083,1913352,4222373.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2460.04642168263
12084,1913005.8,4223050,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1794.24449728412
12085,1913035.9,4221604.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3231.64228218499
12086,1912561.5,4223653.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1352.5797780124
12087,1914169.4,4223766.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1420.57127083923
12088,1912527,4222281.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2643.58036905342
12089,1914293.9,4223337.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1834.33901944966
12090,1915227.9,4222557,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3027.82885267166
12091,1914215,4222029.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2969.71190597954
12092,1914573,4222320,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2847.98947882846
12093,1914293.4,4224115,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1283.25555981884
12094,1912992.1,4222979,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1866.40093839488
12095,1915547.1,4225037,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2328.20636317199
12096,1915324.5,4221750,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3726.123858092
12097,1912871,4221443.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3405.69403329903
12098,1913000.5,4225701.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,900.314319132885
12099,1915216.8,4222659.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2944.13471014213
12100,1915178.1,4224543,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1971.09219707124
12101,1915783,4224471.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2580.01179792145
12102,1912600.6,4221891,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3005.65049815433
12103,1915764,4222832.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3228.4060820038
12104,1915668.6,4224196,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2521.63609538026
12105,1912596.8,4223894.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1128.92068137274
12106,1914922.1,4222034.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3269.08281696765
12107,1913300.6,4223009.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1822.36680376145
12108,1915684.2,4222709.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3245.12843228072
12109,1913008.9,4223037.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1806.27009093544
12110,1912926,4224797.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,303.865152293783
12111,1912919.5,4222373,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2476.72118514211
12112,1913767.6,4224129,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,884.918206651491
12113,1915433.1,4224644.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2212.8481383385
12114,1914804.4,4222277,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3000.79424567253
12115,1913399.8,4225303,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,502.810017745157
12116,1912976.6,4225224,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,467.057897532807
12117,1913672.9,4221619.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3241.58842632342
12118,1913986.6,4221731,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3190.89046943991
12119,1913835.2,4223518.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1445.593822354
12120,1914337.2,4223980,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1397.63188099807
12121,1912628.6,4222077,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2817.92669094564
12122,1914049.1,4222709,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2274.75625884498
12123,1914105,4222887,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2132.10896947913
12124,1915274,4224673,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2051.97119533976
12125,1913443.9,4223904,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,951.230623553138
12126,1914091.1,4221941,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3015.55566523907
12127,1913074.9,4221700.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3133.66907073211
12128,1914373.4,4224135,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1339.91779466294
12129,1915708.9,4224489.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2504.13952559597
12130,1915133,4222867,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2735.64703279765
12131,1914755,4222476.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2805.78867727085
12132,1912397.9,4222149.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2806.51769816291
12133,1912620.2,4222057,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2839.2586221001
12134,1915026.5,4222628.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2843.02537450658
12135,1914110.6,4222630.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2370.3396136203
12136,1912841.5,4223568,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1320.28535881972
12137,1914648.1,4222148.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3034.66291483145
12138,1915026.5,4225202,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1836.40875848537
12139,1915636.5,4223552,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2726.69587432718
12140,1912533.9,4224293,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,877.897705957559
12141,1915687.8,4223495,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2798.85612162132
12142,1912492.8,4221718,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3198.09459774891
12143,1912534.8,4222109.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2807.85590395443
12144,1915241.4,4224685,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2018.56884118808
12145,1913122,4221402,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3430.06376194144
12146,1913051.1,4221723.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3111.9595133647
12147,1914464.2,4224300,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1345.12099164787
12148,1915532.9,4223241,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2799.72822891976
12149,1914069.9,4221893.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3055.18979018385
12150,1914850.6,4220522.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,4603.34496884313
12151,1914826.4,4221937,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3305.53113469159
12152,1912501.9,4223733.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1315.5122233348
12153,1913246.1,4224135,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,695.656666098307
12154,1915066.1,4222573,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2911.06343366275
12155,1914459.2,4224254,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1359.38558700828
12156,1914457.6,4224091,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1434.73868074227
12157,1915482.1,4223069,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2860.63529118617
12158,1913387.2,4224969.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,211.33556585424
12159,1913678.1,4221593,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3268.55165302051
12160,1913735.8,4223631.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1301.99847933482
12161,1914216.5,4222236,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2776.33081939859
12162,1912144.6,4226280.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1810.15021921188
12163,1914470.4,4221642,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3421.90155738462
12164,1914655.9,4222910.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2392.65236730355
12165,1915065.8,4224668.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1844.84347862841
12166,1912578.4,4222337.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2576.18809313196
12167,1913166.5,4222776.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2054.84595707523
12168,1913669.2,4225174,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,559.137879012685
12169,1912507.9,4221506.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3401.04674472473
12170,1915609.6,4224623.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2390.49623874847
12171,1915008.4,4222836,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2673.43900237546
12172,1914083.4,4223132,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1901.63607868072
12173,1914217.6,4222328,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2690.96241205429
12174,1914348.2,4221715.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3310.19988025438
12175,1912601.4,4223233,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1715.9498498089
12176,1915347.1,4224680.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2124.3206779451
12177,1913102.2,4222084,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2749.30625974377
12178,1913938.6,4221645,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3263.70410636458
12179,1915870,4223131.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3141.03495915758
12180,1914519.1,4221413.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3652.68475381471
12181,1914050.6,4222829,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2163.84837837801
12182,1915302.4,4222709.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2966.6704793465
12183,1913171.4,4224651.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,187.685093353508
12184,1914936.1,4223663,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2068.86966973234
12185,1912712.6,4222726.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2166.15059642205
12186,1912888.5,4222399.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2454.52630537684
12187,1916094.4,4223223,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3286.2776269927
12188,1915350.1,4225084,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2137.12090459519
12189,1913188.5,4225112,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,284.344531238897
12190,1913004.6,4224821,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,223.67489156627
12191,1914649.5,4222009.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3158.8055758335
12192,1914880.9,4222868,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2565.72226239459
12193,1914951,4222025,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3292.2431612932
12194,1914898.5,4222164,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3146.44683139499
12195,1914340,4222060,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2985.23343563613
12196,1913396.2,4223386.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1453.67795924752
12197,1915187.4,4224981,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1965.10119568577
12198,1914816.4,4225077.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,1607.42623966668
12199,1915680.9,4224462.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2480.26439853237
12200,1912522,4222158,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2764.1253944687
12201,1914127.6,4222093,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2881.42817277848
12202,1914946.5,4223291,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2307.1201917692
12203,1914178.1,4221527.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,3436.83666747137
12204,1915670.9,4223115.5,node/5070332503,node/5070332503,,Grenoble,SNCF,,station,,,,,,,,,yes,Q2545346,fr:Gare de Grenoble,2984.68573758533
