id,distance
3251,4635574.7371454
3252,4636078.97042522
3253,4636206.26404147
3254,4639086.91500456
3255,4635108.39069444
3256,4635600.23865359
3257,4637912.99623101
3258,4636919.14265408
3259,4637493.13899634
3260,4638367.72938783
3261,4636540.92804698
3262,4636227.27495731
3263,4637111.62441263
3264,4634928.56903363
3265,4639295.83350194
3266,4635862.12827871
3267,4636575.66950648
3268,4635303.68826939
3269,4637521.96963801
3270,4635106.97370476
3271,4636959.40330374
3272,4636223.92969933
3273,4638283.75906762
3274,4638578.12311811
3275,4638965.96778746
3276,4637095.41230953
3277,4635261.25237524
3278,4637163.32249644
3279,4635131.65253522
3280,4634977.51528131
3281,4637194.26710795
3282,4635648.73402638
3283,4635453.26195195
3284,4637309.98286767
3285,4637123.9562468
3286,4636933.35331001
3287,4637590.174533
3288,4637770.91420105
3289,4637602.63754855
3290,4636011.32175613
3291,4638467.91926878
3292,4636563.13454284
3293,4635407.88671668
3294,4637547.51602107
3295,4639108.09309498
3296,4638533.79630729
3297,4638103.17715565
3298,4638838.38037953
3299,4636402.64430123
3300,4639179.85375306
3301,4636641.03159863
3302,4636795.85974778
3303,4636741.1609002
3304,4637719.42921361
3305,4635768.2841313
3306,4636934.05890483
3307,4638383.19135804
3308,4636565.82613537
3309,4636497.16839408
3310,4635971.94533286
3311,4635239.78401386
3312,4637132.486919
3313,4637244.84811357
3314,4636659.18478704
3315,4636459.57499419
3316,4635045.50080049
3317,4637852.07117559
3318,4635560.85395913
3319,4636524.51843855
3320,4638295.44818411
3321,4638535.50483907
3322,4635559.78601834
3323,4636327.02523069
3324,4637738.93317553
3325,4635494.56766575
3326,4637269.75366362
3327,4635598.191666
3328,4635227.92645697
3329,4634921.44905607
3330,4638465.18565305
3331,4636405.37109085
3332,4636176.6970747
3333,4638319.06705406
3334,4634871.03743956
3335,4634357.5144405
3336,4634621.15341465
3337,4636838.42062774
3338,4634442.25249921
3339,4638965.15320676
3340,4635720.38294055
3341,4638539.62532025
3342,4637882.00509523
3343,4638750.09928908
3344,4639179.78175101
3345,4636169.10889724
3346,4636688.88715789
3347,4636036.20928873
3348,4636616.61853777
3349,4636656.36817001
3350,4638083.24260432
3351,4635425.37465888
3352,4638637.00469237
3353,4638365.8961786
3354,4637376.85346501
3355,4635089.76732019
3356,4637054.50352055
3357,4634587.54683056
3358,4635918.3701178
3359,4634563.82524518
3360,4636535.10164576
3361,4637121.89386737
3362,4636532.1032828
3363,4635883.50782108
3364,4636042.28645875
3365,4636879.74838652
3366,4636759.12339814
3367,4637734.45398652
3368,4634885.94869719
3369,4636688.71655769
3370,4635722.34599589
3371,4635361.69616719
3372,4635615.66432344
3373,4636582.49411698
3374,4635084.34431634
3375,4636577.79835798
3376,4638250.80610208
3377,4636699.56108888
3378,4635609.9921286
3379,4637871.49836848
3380,4635066.67564117
3381,4637805.88666293
3382,4635688.3836161
3383,4635594.52586711
3384,4635993.91731213
3385,4636710.59984437
3386,4637634.79871432
3387,4636688.43200327
3388,4637852.3068875
3389,4635799.90223944
3390,4638567.19089523
3391,4634439.1210231
3392,4636961.79806694
3393,4634960.39429783
3394,4635388.6113954
3395,4636517.15047814
3396,4635841.67487403
3397,4638061.5168265
3398,4635425.1488766
3399,4634795.43458609
3400,4636324.63532999
3401,4638506.97791402
3402,4634897.96587924
3403,4638505.29288414
3404,4636474.97158289
3405,4635361.55109695
3406,4635439.71257682
3407,4638350.360118
3408,4637683.76944434
3409,4636915.15920352
3410,4637663.4752552
3411,4634804.01426637
3412,4636242.23932511
3413,4634436.889877
3414,4637174.82818652
3415,4636749.39498136
3416,4639387.63065448
3417,4637549.10710581
3418,4637511.6010169
3419,4636602.06408966
3420,4637475.35386615
3421,4637325.65814054
3422,4635997.03800475
3423,4637383.77206702
3424,4635667.16086287
3425,4636577.18711498
3426,4635771.42315156
3427,4636083.42253588
3428,4635456.40590847
3429,4637894.27753554
3430,4638487.7401404
3431,4638895.86655982
3432,4637154.70889682
3433,4634432.51966498
3434,4637370.27618894
3435,4635046.41641263
3436,4635330.78706358
3437,4638093.08678899
3438,4635238.27708639
3439,4635467.45470522
3440,4635956.64584938
3441,4635613.06640409
3442,4638602.65481036
3443,4635390.0219247
3444,4638984.52122634
3445,4635393.06035012
3446,4634779.00707563
3447,4636183.95099145
3448,4636485.91611626
3449,4637514.28080701
3450,4635909.65624059
3451,4638300.56434235
3452,4639493.7705727
3453,4636460.65787263
3454,4638467.57246811
3455,4636689.58301061
3456,4636777.35992205
3457,4638880.14970658
3458,4635615.72055103
3459,4638389.73227263
3460,4639082.79413228
3461,4636791.16340766
3462,4636846.94624349
3463,4635891.73218299
3464,4638568.36719909
3465,4634461.00921165
3466,4635618.19543821
3467,4639055.32731144
3468,4636731.87277026
3469,4638440.8800023
3470,4635470.57760164
3471,4635177.89749385
3472,4635353.3806627
3473,4637756.15402783
3474,4638927.01469068
3475,4634942.995639
3476,4635000.27469761
3477,4636343.67078713
3478,4639207.14507927
3479,4637205.16408263
3480,4638907.72593037
3481,4637691.6617586
3482,4636128.54952064
3483,4636323.94422491
3484,4635270.07854228
3485,4637677.1029876
3486,4635119.84632047
3487,4635396.95441656
3488,4637723.03105211
3489,4638985.26074539
3490,4637020.70693541
3491,4639322.48714344
3492,4637804.78631376
3493,4638499.39312254
3494,4636339.57796829
3495,4638636.51103041
3496,4638519.59569527
3497,4636441.51171563
3498,4638072.64152017
3499,4635555.35640069
3500,4635835.44613201
3501,4638653.10973262
3502,4637587.30580812
3503,4636104.8895298
3504,4636391.83184685
3505,4634713.23450651
3506,4635926.88014917
3507,4637659.72754671
3508,4636290.95821581
3509,4638236.08969118
3510,4636818.74756626
3511,4638485.07440892
3512,4638362.26419758
3513,4636099.27844689
3514,4637641.05279194
3515,4637099.04382911
3516,4635938.71054499
3517,4635545.71361275
3518,4638461.51109628
3519,4639147.59733594
3520,4637850.97972102
3521,4634784.04840206
3522,4638522.67897851
3523,4636880.82790391
3524,4636180.90471924
3525,4636023.66393404
3526,4635024.47714487
3527,4637015.26279149
3528,4635496.33620517
3529,4634271.91395344
3530,4639175.54418924
3531,4636063.38675734
3532,4638342.81739191
3533,4637792.07174753
3534,4636644.78487822
3535,4635197.89507203
3536,4639135.71296627
3537,4638706.40619079
3538,4638315.79179347
3539,4635258.80044495
3540,4638988.51888277
3541,4635888.53073182
3542,4638496.02597061
3543,4638564.47227717
3544,4637087.56744355
3545,4636634.06231515
3546,4637066.71320044
3547,4636384.05604657
3548,4638735.87350682
3549,4637517.65846766
3550,4638539.39017994
3551,4637680.94195226
3552,4636706.26502321
3553,4636628.5384322
3554,4635292.21516476
3555,4636770.90047683
3556,4638523.06398552
3557,4634769.73404051
3558,4636206.47622087
3559,4636947.13577265
3560,4637611.20297347
3561,4634524.06670217
3562,4634638.25369053
3563,4638511.78118746
3564,4635612.53502589
3565,4638673.48460877
3566,4635020.00625914
3567,4636360.93955904
3568,4636734.77823029
3569,4636167.0322518
3570,4635992.1381898
3571,4635553.19972681
3572,4639327.19863968
3573,4636521.20230593
3574,4638708.81889551
3575,4636078.90481593
3576,4636373.57619339
3577,4634895.61046243
3578,4634700.50198245
3579,4638960.25148053
3580,4638806.37527825
3581,4636863.47685654
3582,4636268.3068114
3583,4634516.54401824
3584,4635154.4360663
3585,4637948.67104207
3586,4638585.08802068
3587,4635061.84971093
3588,4639574.18849287
3589,4637181.56819527
3590,4636859.8306447
3591,4638832.34622949
3592,4637061.03252227
3593,4638260.4015708
3594,4639114.64111964
3595,4635451.87675473
3596,4636468.51902305
3597,4638709.84464985
3598,4639196.81776835
3599,4638559.12859663
3600,4636786.9406446
3601,4635992.03493073
3602,4636631.79837215
3603,4634817.20300656
3604,4634911.99728495
3605,4638877.94317609
3606,4635371.60742839
3607,4635848.63503264
3608,4638545.82612156
3609,4635997.52773101
3610,4635798.48823629
3611,4635351.39157479
3612,4636332.04798826
3613,4635955.0944377
3614,4636247.86999985
3615,4637782.5593968
3616,4637884.46941502
3617,4638518.51954586
3618,4635003.95840075
3619,4636155.20132597
3620,4636188.84512304
3621,4636596.03864686
3622,4637024.94878997
3623,4636568.02612246
3624,4635615.0913693
3625,4636363.89159342
3626,4635845.28061958
3627,4635468.0894203
3628,4637628.05724772
3629,4637559.77456776
3630,4636344.51019429
3631,4634991.56805207
3632,4638548.07250937
3633,4637609.43373636
3634,4638474.37962121
3635,4637027.97738228
3636,4637544.29953619
3637,4635373.36683741
3638,4637826.92573744
3639,4635351.79172351
3640,4637563.69138465
3641,4637418.98191719
3642,4636648.40738322
3643,4638058.81013099
3644,4635402.2490674
3645,4636608.46532375
3646,4636659.47643823
3647,4635948.9647359
3648,4638301.02352364
3649,4637340.37282627
3650,4637189.43923192
3651,4638455.80015729
3652,4636496.63849037
3653,4635968.43939156
3654,4636692.50546613
3655,4636774.70423229
3656,4635248.51710872
3657,4639335.48472346
3658,4637553.31306048
3659,4635554.0589276
3660,4637621.24715678
3661,4635680.66259405
3662,4638686.67999598
3663,4635760.47157092
3664,4637502.8111365
3665,4637576.25758867
3666,4639127.66964415
3667,4637350.62542194
3668,4637659.03853206
3669,4637753.4262288
3670,4638497.55776535
3671,4635640.90924818
3672,4637084.86964541
3673,4635735.55896563
3674,4635880.97675858
3675,4635709.03919939
3676,4635400.13465796
3677,4635386.81736354
3678,4635929.78164827
3679,4635538.87359123
3680,4635238.80834218
3681,4636345.42220519
3682,4637250.11190609
3683,4635580.79110148
3684,4635895.30049807
3685,4638550.01437932
3686,4637608.53281889
3687,4637106.30055067
3688,4635123.02838014
3689,4637673.37948852
3690,4639159.64855396
3691,4638637.53701921
3692,4635284.98695993
3693,4637039.06031145
3694,4638656.45905057
3695,4634584.66317324
3696,4636901.51859013
3697,4637752.468003
3698,4636034.30151836
3699,4637475.16807854
3700,4635769.30430301
3701,4635568.97727209
3702,4638061.45733169
3703,4635560.89941345
3704,4637181.08333759
3705,4636559.55047315
3706,4635419.43546935
3707,4636608.52035446
3708,4639107.07105848
3709,4637934.37190793
3710,4638481.8534142
3711,4638394.76223696
3712,4635571.54516271
3713,4636873.37427664
3714,4635692.55693909
3715,4636535.44215493
3716,4637301.25964051
3717,4635627.05499589
3718,4638505.18192106
3719,4636812.62019167
3720,4636793.51441124
3721,4637602.31919309
3722,4636144.27396558
3723,4636909.03520523
3724,4634631.85872666
3725,4637596.22322096
3726,4636979.18446458
3727,4638939.86097582
3728,4637405.31219451
3729,4634984.91857026
3730,4636601.50471371
3731,4635317.72557575
3732,4635723.09292336
3733,4638346.49602801
3734,4637602.28349191
3735,4637599.24526203
3736,4636666.50650416
3737,4637938.58005114
3738,4639455.47966118
3739,4638548.76436536
3740,4638613.15915506
3741,4638481.01350383
3742,4636788.99641729
3743,4638578.05059163
3744,4636984.22259239
3745,4636998.63918331
3746,4637676.72072366
3747,4635669.23331936
3748,4635151.71209242
3749,4638521.56447216
3750,4634517.34873263
3751,4637609.8738883
3752,4636986.83795006
3753,4636767.64213624
3754,4638646.53246901
3755,4637668.61228199
3756,4638070.11336983
3757,4635022.6402511
3758,4635421.4657411
3759,4637861.26979913
3760,4635480.86259534
3761,4636210.27618843
3762,4636965.33862897
3763,4639172.42531818
3764,4636027.28847708
3765,4637615.2176689
3766,4638605.12902122
3767,4637172.96019855
3768,4637814.53253354
3769,4636785.15565847
3770,4636716.02251015
3771,4636188.70015799
3772,4636446.68292774
3773,4636538.6819515
3774,4637713.3403875
3775,4636268.47043012
3776,4636465.02383201
3777,4635077.14001677
3778,4636570.158794
3779,4638507.32731238
3780,4636770.5795125
3781,4634844.95307428
3782,4637617.43958138
3783,4637139.89237016
3784,4634989.14034071
3785,4635971.42612429
3786,4634655.84182754
3787,4637271.60950777
3788,4635270.67007751
3789,4638651.45071174
3790,4635903.78957394
3791,4636845.88189881
3792,4636467.41230205
3793,4635163.11069557
3794,4635697.21315625
3795,4637322.94869052
3796,4635788.51866763
3797,4639174.16698044
3798,4637014.4362308
3799,4638836.68652403
3800,4636005.16457277
3801,4638406.89751444
3802,4638555.65775607
3803,4636386.55896442
3804,4637228.49419437
3805,4637003.01602313
3806,4638080.54424727
3807,4636255.40151953
3808,4637298.31730437
3809,4637139.69659755
3810,4637159.84643907
3811,4638540.56033955
3812,4635234.51093839
3813,4637351.09074831
3814,4634799.92189701
3815,4638914.36277983
3816,4638365.71473555
3817,4635953.68833474
3818,4636065.54740671
3819,4635690.17407633
3820,4638601.85272381
3821,4636309.71532263
3822,4635565.98703151
3823,4637300.96954826
3824,4638777.41151241
3825,4634974.75641157
3826,4635319.03199022
3827,4635825.28809175
3828,4637577.16658528
3829,4635797.74462511
3830,4639104.76442461
3831,4635388.83308242
3832,4637334.73642941
3833,4636054.27424045
3834,4636209.57054049
3835,4638598.92255764
3836,4637627.7869933
3837,4635694.45232244
3838,4636335.88045187
3839,4636124.75202761
3840,4637668.02550556
3841,4637873.14804195
3842,4636915.28661098
3843,4636083.29195686
3844,4637701.30749188
3845,4637932.78253608
3846,4635789.14877522
3847,4635870.66582565
3848,4637339.81930163
3849,4634560.7609671
3850,4635298.68839386
3851,4636193.64209133
3852,4638547.91110031
3853,4636103.17536236
3854,4638287.2075251
3855,4636914.65486365
3856,4634921.49112368
3857,4636696.17526258
3858,4636481.2986217
3859,4636767.53818642
3860,4638761.73949247
3861,4636638.40072762
3862,4637497.68273156
3863,4634519.61272463
3864,4636368.95265456
3865,4638511.72384696
3866,4637833.38836659
3867,4639277.56056423
3868,4638652.73636507
3869,4637697.23539976
3870,4636292.66320647
3871,4634691.12243679
3872,4636711.09147326
3873,4635952.79272089
3874,4637220.36246633
3875,4639079.75860268
3876,4635862.38034075
3877,4635105.83051718
3878,4637131.04957873
3879,4638466.69801113
3880,4634756.14234458
3881,4636457.80515865
3882,4637364.57871163
3883,4638839.33378486
3884,4634834.15764982
3885,4637943.05633118
3886,4636397.60007651
3887,4636609.41940434
3888,4637883.33579735
3889,4638832.45093593
3890,4637020.9270354
3891,4638521.67789484
3892,4636113.47326582
3893,4635940.51241503
3894,4636988.2262209
3895,4638533.59291117
3896,4635527.85860395
3897,4638034.082224
3898,4637675.99747446
3899,4637580.26549935
3900,4637317.75489139
3901,4634938.46684547
3902,4634881.33581986
3903,4637605.49684687
3904,4639294.30914998
3905,4637809.92073975
3906,4637231.06316576
3907,4635818.50175612
3908,4635468.04010068
3909,4637245.74628743
3910,4637561.95128695
3911,4634579.14425576
3912,4636094.64347565
3913,4638825.214604
3914,4635431.61125733
3915,4634577.28377541
3916,4634783.29919106
3917,4638312.81381557
3918,4638852.34419491
3919,4636199.02061059
3920,4635364.57254335
3921,4638110.3272258
3922,4636417.27715324
3923,4637426.09275952
3924,4637936.3933638
3925,4636501.48315713
3926,4637508.03128746
3927,4637626.37145006
3928,4635589.80356966
3929,4638462.39459853
3930,4636994.555033
3931,4636145.945617
3932,4635857.45001209
3933,4637698.31151319
3934,4639197.2130575
3935,4637890.9817007
3936,4635309.36054857
3937,4636516.84098622
3938,4636861.28306409
3939,4639162.92610731
3940,4635911.77434427
3941,4636620.52030139
3942,4637592.37616749
3943,4635380.38880306
3944,4636188.38713401
3945,4637174.67838149
3946,4636673.15583572
3947,4637921.69659219
3948,4637723.36856985
3949,4635801.64887592
3950,4636347.35464148
3951,4635551.23021559
3952,4635865.61325944
3953,4635428.37585085
3954,4638278.13568578
3955,4637021.89818529
3956,4637240.16637414
3957,4636392.80360368
3958,4634538.67635812
3959,4637643.56914225
3960,4634275.99989324
3961,4638808.19837688
3962,4635244.52281467
3963,4637395.82366994
3964,4636493.58050084
3965,4635174.3070683
3966,4635988.6349566
3967,4638375.7284986
3968,4636883.25552388
3969,4636455.34012195
3970,4636131.44484807
3971,4637612.61972776
3972,4637282.89575762
3973,4635189.37676383
3974,4636852.16860618
3975,4635759.51328694
3976,4636147.4710433
3977,4637648.53472037
3978,4638190.8464429
3979,4638481.21588853
3980,4638630.52152762
3981,4638353.99678014
3982,4636507.44346966
3983,4636096.27131781
3984,4636647.79908177
3985,4636639.43271194
3986,4638567.32533584
3987,4637340.0357217
3988,4638491.68168191
3989,4634803.46050098
3990,4637087.03000321
3991,4636328.95239779
3992,4636049.40390599
3993,4636955.56261772
3994,4635483.95740259
3995,4637623.36711678
3996,4635665.86560308
3997,4638271.49849577
3998,4638389.54276133
3999,4638577.43131451
4000,4635413.44771826
4001,4635726.39508672
4002,4635423.39043973
4003,4638936.22405929
4004,4635577.50740116
4005,4638491.55312777
4006,4637864.75464097
4007,4635207.60001711
4008,4636014.04307183
4009,4635946.68144896
4010,4636868.04760355
4011,4637543.12737655
4012,4635373.5682115
4013,4637478.03086733
4014,4635550.12108126
4015,4637310.38012093
4016,4635777.97825288
4017,4636893.77517247
4018,4637698.38654933
4019,4635732.74522717
4020,4636048.47005979
4021,4635794.33231988
4022,4635578.17799069
4023,4635658.57738649
4024,4636200.71732148
4025,4635499.76528538
4026,4637933.0631278
4027,4636145.98996246
4028,4635228.73492755
4029,4636766.41520878
4030,4639449.65696344
4031,4637177.87584921
4032,4635266.411105
4033,4638341.37914448
4034,4635939.1689205
4035,4638588.30663885
4036,4636185.36878758
4037,4635658.6982413
4038,4636350.46401228
4039,4637983.21312063
4040,4637282.21388335
4041,4637538.92072945
4042,4636221.15708519
4043,4637193.18679925
4044,4637700.28543328
4045,4636030.36993746
4046,4638562.78409554
4047,4637523.28466076
4048,4638395.29698158
4049,4635687.88844271
4050,4639543.14549323
4051,4638099.25563883
4052,4638596.46043089
4053,4636202.39636275
4054,4637126.08043033
4055,4635681.52748051
4056,4638290.10292607
4057,4635420.6623786
4058,4636746.41416739
4059,4638950.78412028
4060,4635066.12551939
4061,4636725.67317328
4062,4635954.79344891
4063,4637568.87628203
4064,4636069.02766569
4065,4636353.60418627
4066,4638232.06032252
4067,4635533.6169944
4068,4638530.27002853
4069,4635288.65807855
4070,4635862.0722006
4071,4638611.26329019
4072,4635021.70686305
4073,4636640.42858491
4074,4635126.90790224
4075,4636305.02892349
4076,4634950.39632147
4077,4636530.07936074
4078,4637988.73408043
4079,4637547.28074187
4080,4634774.82292
4081,4635271.37008797
4082,4634855.67735708
4083,4637991.8375262
4084,4637064.39174903
4085,4638401.34500186
4086,4635951.95319666
4087,4638943.95346548
4088,4635244.12190429
4089,4634891.58686459
4090,4637596.18078221
4091,4637877.89635404
4092,4638521.64344662
4093,4638564.69175218
4094,4636604.03320977
4095,4635142.33504616
4096,4635334.95945298
4097,4637685.26904325
4098,4637504.46549294
4099,4638531.11773088
4100,4638708.35867078
4101,4636251.05401783
4102,4635286.08988174
4103,4635792.33701446
4104,4636999.87756004
4105,4637925.03678908
4106,4635221.7808623
4107,4637784.29313246
4108,4637139.73729021
4109,4637113.51212683
4110,4638049.35803187
4111,4638523.15683324
4112,4637172.69570671
4113,4635468.5216047
4114,4635779.70605014
4115,4635239.87517473
4116,4635837.77464749
4117,4636583.45927403
4118,4639092.52013752
4119,4637221.37521048
4120,4637099.25491094
4121,4634881.28868646
4122,4637597.85122383
4123,4636671.4163928
4124,4636732.54291393
4125,4634943.53869546
4126,4638721.82276423
4127,4638315.82543781
4128,4636620.91380197
4129,4637453.45050825
4130,4635394.06004745
4131,4636167.58128437
4132,4636166.43801313
4133,4637292.32313889
4134,4635452.76872516
4135,4638996.42163017
4136,4638480.62547889
4137,4634825.74485994
4138,4636766.59335392
4139,4639322.70261596
4140,4638931.56223446
4141,4635949.31923134
4142,4636206.77663257
4143,4637379.15039784
4144,4635308.23294595
4145,4635509.00721822
4146,4635101.56756169
4147,4637247.59090608
4148,4636712.41390007
4149,4635903.15151725
4150,4636516.08825048
4151,4635243.41913384
4152,4637513.30217657
4153,4637520.58268086
4154,4635284.34796194
4155,4637329.21548158
4156,4634996.75905261
4157,4634545.046412
4158,4636665.24130797
4159,4636140.71409951
4160,4637721.67321329
4161,4638166.5240283
4162,4637063.12684747
4163,4637378.55936506
4164,4637837.0057146
4165,4636230.71247828
4166,4637513.16691055
4167,4636556.47498856
4168,4637133.10889044
4169,4636174.17141157
4170,4637580.12480028
4171,4638836.06824731
4172,4637528.02005246
4173,4637367.25699491
4174,4638396.92335372
4175,4638472.93775521
4176,4637696.30764327
4177,4637889.14548343
4178,4634762.15137363
4179,4637552.47103988
4180,4636741.58273908
4181,4637795.75566815
4182,4636644.95832696
4183,4638098.71877281
4184,4637279.67649174
4185,4636143.40915562
4186,4638525.07969879
4187,4635114.60050047
4188,4635608.97457415
4189,4638395.50650596
4190,4637626.57616131
4191,4635745.38364408
4192,4635556.90617233
4193,4636843.24818432
4194,4635301.66064764
4195,4636107.2473987
4196,4635394.11330243
4197,4637655.15515084
4198,4637604.58885117
4199,4636301.69713505
4200,4637919.84088694
4201,4635359.39588923
4202,4636526.40706297
4203,4635318.43421446
4204,4635398.42850197
4205,4637933.82861937
4206,4635829.56633459
4207,4638321.68577962
4208,4638586.1937711
4209,4637561.85952578
4210,4636082.43392285
4211,4637977.84582926
4212,4637760.82069838
4213,4634718.41095896
4214,4638648.66601483
4215,4638124.23452851
4216,4638099.55928249
4217,4636167.47565403
4218,4636155.52355297
4219,4635216.76172082
4220,4636173.02473206
4221,4636649.80438207
4222,4636138.75542421
4223,4635017.19236028
4224,4635224.68798412
4225,4634665.70077598
4226,4635444.48608198
4227,4635392.31498489
4228,4636362.7176321
4229,4636244.17602217
4230,4637213.45469905
4231,4634758.08626152
4232,4638573.98666724
4233,4637358.17950909
4234,4637549.42514123
4235,4637798.77248887
4236,4637070.44400596
4237,4636473.51668984
4238,4636518.6272063
4239,4639144.55734021
4240,4636742.5670975
4241,4637878.830553
4242,4634703.05459465
4243,4635481.86551244
4244,4635886.10929604
4245,4637984.6685499
4246,4639098.4029441
4247,4637801.95252744
4248,4637898.33105131
4249,4635523.88932599
4250,4638513.48797261
4251,4636746.05654636
4252,4637457.55966141
4253,4636483.51952852
4254,4638765.45274329
4255,4637842.35589999
4256,4635989.41814378
4257,4635217.58870342
4258,4635946.73031367
4259,4637984.10184719
4260,4635601.86872041
4261,4636708.01238347
4262,4634784.09957897
4263,4637521.07632654
4264,4636892.89947953
4265,4637037.02405019
4266,4638512.92981471
4267,4637941.67754448
4268,4637749.1727811
4269,4636651.52426328
4270,4635868.89238001
4271,4637467.5820059
4272,4635883.83935928
4273,4638391.69529433
4274,4636155.97077698
4275,4638327.77255487
4276,4638377.73728346
4277,4635395.37634977
4278,4639211.294672
4279,4637576.13364625
4280,4635746.54972802
4281,4637577.5410979
4282,4637765.26326539
4283,4638419.34351774
4284,4637684.65744718
4285,4636341.65546355
4286,4634500.14440248
4287,4637606.05791755
4288,4637953.61978582
4289,4635240.82511135
4290,4635783.26141152
4291,4637790.22472591
4292,4637804.09874562
4293,4636220.40266994
4294,4636876.39015708
4295,4635455.02021037
4296,4637681.30254031
4297,4637170.10316062
4298,4636297.94950037
4299,4634507.12206161
4300,4637547.67190846
4301,4636360.03228453
4302,4637567.09749932
4303,4636556.12354673
4304,4635466.77409047
4305,4636385.52716883
4306,4634457.48686208
4307,4634781.07132835
4308,4638058.9956033
4309,4635800.34336131
4310,4635256.561633
4311,4636907.55799382
4312,4638795.06503785
4313,4638532.72837186
4314,4636343.66364678
4315,4637787.50551508
4316,4639165.61051254
4317,4636771.75286355
4318,4636372.42669801
4319,4637185.18157858
4320,4637646.59086229
4321,4636595.33914749
4322,4638503.78776734
4323,4636577.43095368
4324,4637351.63047371
4325,4636399.11518149
4326,4637634.48702914
4327,4635593.98571678
4328,4636064.93950702
4329,4638431.44061379
4330,4634751.39905428
4331,4635195.74519408
4332,4636805.18315155
4333,4638409.8404047
4334,4636362.74318744
4335,4636776.33342505
4336,4638488.19413054
4337,4635933.89562368
4338,4637492.9928548
4339,4636387.53221963
4340,4636230.71948249
4341,4637665.55225306
4342,4638636.63133241
4343,4634833.20150584
4344,4637509.14608409
4345,4637068.31427915
4346,4636210.08066195
4347,4636122.56783522
4348,4636830.93648411
4349,4635441.33383007
4350,4636705.14136988
4351,4637922.90404972
4352,4636661.70536119
4353,4636030.6178074
4354,4635427.95108183
4355,4635204.32877598
4356,4637470.92901077
4357,4635232.05354483
4358,4637026.99558794
4359,4637702.31224683
4360,4636385.9809069
4361,4637839.85937385
4362,4635063.30378623
4363,4635746.82305859
4364,4635645.7346691
4365,4636438.06973321
4366,4636659.81265874
4367,4636010.1984524
4368,4635865.48784266
4369,4636834.99602813
4370,4638585.08892959
4371,4637469.86615363
4372,4636031.49453426
4373,4636695.02991729
4374,4635946.45510484
4375,4635946.85663127
4376,4635230.69349966
4377,4638533.59632792
4378,4638619.03450793
4379,4637423.69437503
4380,4636657.48342459
4381,4634709.66195967
4382,4636102.60733101
4383,4637696.94937588
4384,4639175.29488138
4385,4638028.83064966
4386,4634893.02546364
4387,4635814.61235551
4388,4636723.44268017
4389,4638651.43700956
4390,4636621.10434897
4391,4635268.04171732
4392,4635016.36003942
4393,4635893.78907843
4394,4637142.91016176
4395,4637275.50063045
4396,4638760.87509074
4397,4638104.71326755
4398,4637863.25294301
4399,4638115.58264285
4400,4637166.61038148
4401,4639043.6040391
4402,4638456.80031261
4403,4636129.4427344
4404,4636951.94299961
4405,4637087.49036171
4406,4637722.15677897
4407,4636103.42258699
4408,4636605.46038589
4409,4635406.84354197
4410,4636819.39891464
4411,4635598.60516208
4412,4638707.0843624
4413,4637682.65142199
4414,4635710.06604639
4415,4635703.85779128
4416,4636904.66562824
4417,4638442.76185581
4418,4637644.48392302
4419,4638525.53976469
4420,4638342.58933008
4421,4635260.69240609
4422,4635082.07413289
4423,4638642.64421641
4424,4638571.8006671
4425,4636494.9652159
4426,4637611.04210269
4427,4638541.10824796
4428,4636681.48338729
4429,4638329.88406274
4430,4635886.64003028
4431,4638586.39310861
4432,4638443.31524904
4433,4636391.3866476
4434,4636507.60882771
4435,4636986.98881371
4436,4637144.55653358
4437,4636323.97184264
4438,4638025.54184172
4439,4635164.36556883
4440,4638446.49075942
4441,4638080.27723868
4442,4635334.1759712
4443,4635924.22065702
4444,4637471.87337192
4445,4636914.62064219
4446,4634671.31481344
4447,4637549.21566404
4448,4634627.56900487
4449,4635087.69088525
4450,4636202.87537012
4451,4635052.68672591
4452,4637499.23850569
4453,4637033.52682333
4454,4637174.51132397
4455,4637223.03901235
4456,4636797.07740047
4457,4638528.10506999
4458,4634523.50007556
4459,4638293.10312489
4460,4634360.52186065
4461,4635999.55703713
4462,4635563.46948937
4463,4637199.53868982
4464,4638846.64718764
4465,4636411.16939174
4466,4636789.72525469
4467,4635855.63679296
4468,4637577.63184593
4469,4637619.6843602
4470,4639085.72233584
4471,4637439.40561502
4472,4636082.23481033
4473,4634994.25766132
4474,4636248.40581748
4475,4638036.58989909
4476,4635397.92562145
4477,4638001.85362729
4478,4638608.05414818
4479,4635151.48770989
4480,4638146.99478232
4481,4635817.66703407
4482,4636687.78726647
4483,4638445.92100445
4484,4638893.45374026
4485,4638489.82386092
4486,4634841.76388092
4487,4636996.11518469
4488,4637695.83153424
4489,4635885.02021143
4490,4636088.2170344
4491,4636504.05949505
4492,4639184.10161687
4493,4638658.10506509
4494,4635208.34877432
4495,4636708.15548297
4496,4635048.44093527
4497,4636102.17464285
4498,4635731.88845324
4499,4634990.08789456
4500,4637842.8348822
4501,4637558.39247764
4502,4638445.49495446
4503,4636657.70558711
4504,4635924.10024415
4505,4635858.4482431
4506,4638431.82254904
4507,4635208.06381005
4508,4637259.18709937
4509,4634839.56213311
4510,4637943.87971324
4511,4636590.73868956
4512,4637304.45768324
4513,4636790.29633316
4514,4636974.49311733
4515,4636407.61528198
4516,4639063.79603114
4517,4637565.42925467
4518,4638732.47915329
4519,4636726.78481436
4520,4635572.42922495
4521,4639028.37325103
4522,4638374.22648743
4523,4635000.76714452
